Image,Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_1705.png,,42,6,0.88,0.12,30,18,0.62,0.38,36,12,0.75,0.25,42,6,0.88,0.12,17,31,0.35,0.65,46,2,0.96,0.04,33,15,0.69,0.31,41,7,0.85,0.15,47,1,0.98,0.02,334,98,0.70,0.21
big_char_1063.png,Z,9,7,0.56,0.44,9,7,0.56,0.44,13,3,0.81,0.19,10,6,0.62,0.38,5,11,0.31,0.69,10,6,0.62,0.38,8,8,0.50,0.50,10,6,0.62,0.38,14,2,0.88,0.12,88,56,0.52,0.33
big_char_1077.png,,44,4,0.92,0.08,41,7,0.85,0.15,48,0,1.00,0.00,42,6,0.88,0.12,39,9,0.81,0.19,44,4,0.92,0.08,47,1,0.98,0.02,32,16,0.67,0.33,43,5,0.90,0.10,380,52,0.80,0.11
big_char_1711.png,S,16,4,0.80,0.20,10,10,0.50,0.50,8,12,0.40,0.60,7,13,0.35,0.65,11,9,0.55,0.45,6,14,0.30,0.70,14,6,0.70,0.30,6,14,0.30,0.70,3,17,0.15,0.85,81,99,0.36,0.44
big_char_938.png,,17,7,0.71,0.29,20,4,0.83,0.17,21,3,0.88,0.12,16,8,0.67,0.33,13,11,0.54,0.46,16,8,0.67,0.33,13,11,0.54,0.46,12,12,0.50,0.50,11,13,0.46,0.54,139,77,0.56,0.31
big_char_87.png,S,17,3,0.85,0.15,10,10,0.50,0.50,14,6,0.70,0.30,20,0,1.00,0.00,11,9,0.55,0.45,17,3,0.85,0.15,12,8,0.60,0.40,13,7,0.65,0.35,13,7,0.65,0.35,127,53,0.71,0.29
big_char_904.png,,12,8,0.60,0.40,9,11,0.45,0.55,20,0,1.00,0.00,19,1,0.95,0.05,8,12,0.40,0.60,15,5,0.75,0.25,15,5,0.75,0.25,12,8,0.60,0.40,18,2,0.90,0.10,128,52,0.71,0.29
big_char_78.png,S,15,1,0.94,0.06,7,9,0.44,0.56,7,9,0.44,0.56,7,9,0.44,0.56,10,6,0.62,0.38,7,9,0.44,0.56,10,6,0.62,0.38,4,12,0.25,0.75,4,12,0.25,0.75,71,73,0.36,0.37
big_char_737.png,,16,0,1.00,0.00,14,2,0.88,0.12,9,7,0.56,0.44,15,1,0.94,0.06,4,12,0.25,0.75,15,1,0.94,0.06,7,9,0.44,0.56,11,5,0.69,0.31,11,5,0.69,0.31,102,42,0.60,0.25
big_char_723.png,J,16,0,1.00,0.00,7,9,0.44,0.56,10,6,0.62,0.38,16,0,1.00,0.00,10,6,0.62,0.38,13,3,0.81,0.19,10,6,0.62,0.38,6,10,0.38,0.62,15,1,0.94,0.06,103,41,0.66,0.26
big_char_1249.png,Y,11,5,0.69,0.31,9,7,0.56,0.44,16,0,1.00,0.00,7,9,0.44,0.56,10,6,0.62,0.38,8,8,0.50,0.50,5,11,0.31,0.69,5,11,0.31,0.69,8,8,0.50,0.50,79,65,0.47,0.38
big_char_44.png,C,15,5,0.75,0.25,14,6,0.70,0.30,16,4,0.80,0.20,12,8,0.60,0.40,20,0,1.00,0.00,20,0,1.00,0.00,12,8,0.60,0.40,15,5,0.75,0.25,13,7,0.65,0.35,137,43,0.65,0.20
big_char_1261.png,M,23,1,0.96,0.04,15,9,0.62,0.38,14,10,0.58,0.42,12,12,0.50,0.50,8,16,0.33,0.67,11,13,0.46,0.54,13,11,0.54,0.46,18,6,0.75,0.25,15,9,0.62,0.38,129,87,0.51,0.35
big_char_1507.png,F,42,6,0.88,0.12,37,11,0.77,0.23,35,13,0.73,0.27,46,2,0.96,0.04,28,20,0.58,0.42,46,2,0.96,0.04,48,0,1.00,0.00,27,21,0.56,0.44,41,7,0.85,0.15,350,82,0.71,0.17
big_char_1513.png,,15,1,0.94,0.06,10,6,0.62,0.38,7,9,0.44,0.56,7,9,0.44,0.56,13,3,0.81,0.19,16,0,1.00,0.00,6,10,0.38,0.62,11,5,0.69,0.31,12,4,0.75,0.25,97,47,0.53,0.26
big_char_50.png,G,22,3,0.88,0.12,19,6,0.76,0.24,18,7,0.72,0.28,14,11,0.56,0.44,21,4,0.84,0.16,17,8,0.68,0.32,15,10,0.60,0.40,10,15,0.40,0.60,9,16,0.36,0.64,145,80,0.64,0.36
big_char_858.png,,14,2,0.88,0.12,8,8,0.50,0.50,15,1,0.94,0.06,9,7,0.56,0.44,14,2,0.88,0.12,7,9,0.44,0.56,6,10,0.38,0.62,8,8,0.50,0.50,6,10,0.38,0.62,87,57,0.51,0.34
big_char_1498.png,T,12,8,0.60,0.40,9,11,0.45,0.55,7,13,0.35,0.65,20,0,1.00,0.00,12,8,0.60,0.40,20,0,1.00,0.00,20,0,1.00,0.00,11,9,0.55,0.45,20,0,1.00,0.00,131,49,0.58,0.22
big_char_694.png,S,16,4,0.80,0.20,13,7,0.65,0.35,14,6,0.70,0.30,19,1,0.95,0.05,11,9,0.55,0.45,19,1,0.95,0.05,12,8,0.60,0.40,11,9,0.55,0.45,14,6,0.70,0.30,129,51,0.67,0.27
big_char_1329.png,,45,3,0.94,0.06,40,8,0.83,0.17,40,8,0.83,0.17,36,12,0.75,0.25,35,13,0.73,0.27,37,11,0.77,0.23,39,9,0.81,0.19,27,21,0.56,0.44,47,1,0.98,0.02,346,86,0.69,0.17
big_char_125.png,O,15,1,0.94,0.06,8,8,0.50,0.50,9,7,0.56,0.44,7,9,0.44,0.56,15,1,0.94,0.06,8,8,0.50,0.50,8,8,0.50,0.50,10,6,0.62,0.38,10,6,0.62,0.38,90,54,0.49,0.30
big_char_643.png,,46,2,0.96,0.04,48,0,1.00,0.00,46,2,0.96,0.04,36,12,0.75,0.25,48,0,1.00,0.00,48,0,1.00,0.00,34,14,0.71,0.29,33,15,0.69,0.31,48,0,1.00,0.00,387,45,0.77,0.09
big_char_657.png,Z,20,0,1.00,0.00,10,10,0.50,0.50,16,4,0.80,0.20,18,2,0.90,0.10,6,14,0.30,0.70,12,8,0.60,0.40,11,9,0.55,0.45,14,6,0.70,0.30,12,8,0.60,0.40,119,61,0.54,0.28
big_char_1315.png,L,2,0,1.00,0.00,2,0,1.00,0.00,1,1,0.50,0.50,2,0,1.00,0.00,0,2,0.00,1.00,0,2,0.00,1.00,2,0,1.00,0.00,1,1,0.50,0.50,1,1,0.50,0.50,11,7,0.46,0.29
big_char_119.png,,13,11,0.54,0.46,14,10,0.58,0.42,17,7,0.71,0.29,24,0,1.00,0.00,16,8,0.67,0.33,22,2,0.92,0.08,24,0,1.00,0.00,16,8,0.67,0.33,24,0,1.00,0.00,170,46,0.73,0.20
big_char_1473.png,,10,8,0.56,0.44,15,3,0.83,0.17,11,7,0.61,0.39,6,12,0.33,0.67,6,12,0.33,0.67,8,10,0.44,0.56,14,4,0.78,0.22,13,5,0.72,0.28,6,12,0.33,0.67,89,73,0.49,0.41
big_char_1467.png,D,11,5,0.69,0.31,8,8,0.50,0.50,16,0,1.00,0.00,6,10,0.38,0.62,12,4,0.75,0.25,10,6,0.62,0.38,5,11,0.31,0.69,7,9,0.44,0.56,10,6,0.62,0.38,85,59,0.54,0.38
big_char_1301.png,R,16,9,0.64,0.36,12,13,0.48,0.52,25,0,1.00,0.00,7,18,0.28,0.72,13,12,0.52,0.48,25,0,1.00,0.00,17,8,0.68,0.32,14,11,0.56,0.44,15,10,0.60,0.40,144,81,0.60,0.34
big_char_482.png,,40,8,0.83,0.17,28,20,0.58,0.42,39,9,0.81,0.19,48,0,1.00,0.00,22,26,0.46,0.54,46,2,0.96,0.04,48,0,1.00,0.00,35,13,0.73,0.27,48,0,1.00,0.00,354,78,0.68,0.15
big_char_496.png,,46,2,0.96,0.04,45,3,0.94,0.06,48,0,1.00,0.00,37,11,0.77,0.23,31,17,0.65,0.35,48,0,1.00,0.00,34,14,0.71,0.29,33,15,0.69,0.31,48,0,1.00,0.00,370,62,0.75,0.13
big_char_441.png,,8,4,0.67,0.33,12,0,1.00,0.00,12,0,1.00,0.00,6,6,0.50,0.50,12,0,1.00,0.00,8,4,0.67,0.33,5,7,0.42,0.58,10,2,0.83,0.17,5,7,0.42,0.58,78,30,0.55,0.21
big_char_327.png,G,22,3,0.88,0.12,15,10,0.60,0.40,16,9,0.64,0.36,15,10,0.60,0.40,15,10,0.60,0.40,24,1,0.96,0.04,15,10,0.60,0.40,6,19,0.24,0.76,22,3,0.88,0.12,150,75,0.62,0.31
big_char_333.png,T,9,7,0.56,0.44,7,9,0.44,0.56,11,5,0.69,0.31,16,0,1.00,0.00,8,8,0.50,0.50,16,0,1.00,0.00,9,7,0.56,0.44,7,9,0.44,0.56,16,0,1.00,0.00,99,45,0.59,0.27
big_char_455.png,,11,1,0.92,0.08,6,6,0.50,0.50,9,3,0.75,0.25,6,6,0.50,0.50,11,1,0.92,0.08,12,0,1.00,0.00,6,6,0.50,0.50,7,5,0.58,0.42,10,2,0.83,0.17,78,30,0.51,0.19
big_char_1659.png,,17,3,0.85,0.15,14,6,0.70,0.30,11,9,0.55,0.45,8,12,0.40,0.60,11,9,0.55,0.45,9,11,0.45,0.55,11,9,0.55,0.45,8,12,0.40,0.60,11,9,0.55,0.45,100,80,0.48,0.38
big_char_1671.png,A,16,0,1.00,0.00,9,7,0.56,0.44,8,8,0.50,0.50,15,1,0.94,0.06,4,12,0.25,0.75,4,12,0.25,0.75,7,9,0.44,0.56,14,2,0.88,0.12,5,11,0.31,0.69,82,62,0.45,0.34
big_char_1103.png,,16,0,1.00,0.00,8,8,0.50,0.50,7,9,0.44,0.56,12,4,0.75,0.25,6,10,0.38,0.62,6,10,0.38,0.62,9,7,0.56,0.44,16,0,1.00,0.00,7,9,0.44,0.56,87,57,0.48,0.31
big_char_469.png,,20,0,1.00,0.00,10,10,0.50,0.50,14,6,0.70,0.30,15,5,0.75,0.25,13,7,0.65,0.35,12,8,0.60,0.40,10,10,0.50,0.50,9,11,0.45,0.55,11,9,0.55,0.45,114,66,0.51,0.29
big_char_1665.png,V,8,8,0.50,0.50,16,0,1.00,0.00,10,6,0.62,0.38,5,11,0.31,0.69,10,6,0.62,0.38,10,6,0.62,0.38,10,6,0.62,0.38,7,9,0.44,0.56,16,0,1.00,0.00,92,52,0.59,0.33
big_char_1664.png,U,10,6,0.62,0.38,16,0,1.00,0.00,12,4,0.75,0.25,6,10,0.38,0.62,16,0,1.00,0.00,8,8,0.50,0.50,10,6,0.62,0.38,7,9,0.44,0.56,4,12,0.25,0.75,89,55,0.53,0.33
big_char_468.png,A,14,2,0.88,0.12,6,10,0.38,0.62,16,0,1.00,0.00,7,9,0.44,0.56,8,8,0.50,0.50,5,11,0.31,0.69,8,8,0.50,0.50,10,6,0.62,0.38,14,2,0.88,0.12,88,56,0.45,0.29
big_char_1670.png,D,40,8,0.83,0.17,41,7,0.85,0.15,41,7,0.85,0.15,40,8,0.83,0.17,22,26,0.46,0.54,42,6,0.88,0.12,34,14,0.71,0.29,27,21,0.56,0.44,45,3,0.94,0.06,332,100,0.67,0.20
big_char_1116.png,,18,2,0.90,0.10,15,5,0.75,0.25,19,1,0.95,0.05,11,9,0.55,0.45,10,10,0.50,0.50,14,6,0.70,0.30,12,8,0.60,0.40,13,7,0.65,0.35,7,13,0.35,0.65,119,61,0.54,0.28
big_char_332.png,S,11,1,0.92,0.08,5,7,0.42,0.58,11,1,0.92,0.08,5,7,0.42,0.58,9,3,0.75,0.25,3,9,0.25,0.75,12,0,1.00,0.00,7,5,0.58,0.42,5,7,0.42,0.58,68,40,0.57,0.33
big_char_1658.png,A,15,0,1.00,0.00,8,7,0.53,0.47,15,0,1.00,0.00,11,4,0.73,0.27,6,9,0.40,0.60,13,2,0.87,0.13,6,9,0.40,0.60,7,8,0.47,0.53,6,9,0.40,0.60,87,48,0.47,0.26
big_char_454.png,A,18,2,0.90,0.10,10,10,0.50,0.50,12,8,0.60,0.40,11,9,0.55,0.45,10,10,0.50,0.50,11,9,0.55,0.45,13,7,0.65,0.35,19,1,0.95,0.05,11,9,0.55,0.45,115,65,0.64,0.36
big_char_440.png,,11,9,0.55,0.45,9,11,0.45,0.55,11,9,0.55,0.45,19,1,0.95,0.05,10,10,0.50,0.50,20,0,1.00,0.00,13,7,0.65,0.35,19,1,0.95,0.05,20,0,1.00,0.00,132,48,0.68,0.25
big_char_497.png,,47,1,0.98,0.02,36,12,0.75,0.25,48,0,1.00,0.00,46,2,0.96,0.04,36,12,0.75,0.25,48,0,1.00,0.00,45,3,0.94,0.06,38,10,0.79,0.21,48,0,1.00,0.00,392,40,0.79,0.08
big_char_1466.png,A,16,0,1.00,0.00,8,8,0.50,0.50,6,10,0.38,0.62,12,4,0.75,0.25,4,12,0.25,0.75,7,9,0.44,0.56,6,10,0.38,0.62,15,1,0.94,0.06,5,11,0.31,0.69,79,65,0.43,0.36
big_char_1300.png,,19,1,0.95,0.05,14,6,0.70,0.30,16,4,0.80,0.20,11,9,0.55,0.45,11,9,0.55,0.45,12,8,0.60,0.40,13,7,0.65,0.35,11,9,0.55,0.45,9,11,0.45,0.55,116,64,0.57,0.31
big_char_118.png,R,15,1,0.94,0.06,9,7,0.56,0.44,13,3,0.81,0.19,7,9,0.44,0.56,7,9,0.44,0.56,13,3,0.81,0.19,10,6,0.62,0.38,10,6,0.62,0.38,11,5,0.69,0.31,95,49,0.66,0.34
big_char_656.png,B,14,6,0.70,0.30,20,0,1.00,0.00,20,0,1.00,0.00,12,8,0.60,0.40,20,0,1.00,0.00,20,0,1.00,0.00,10,10,0.50,0.50,10,10,0.50,0.50,13,7,0.65,0.35,139,41,0.77,0.23
big_char_124.png,U,10,6,0.62,0.38,16,0,1.00,0.00,15,1,0.94,0.06,6,10,0.38,0.62,16,0,1.00,0.00,8,8,0.50,0.50,10,6,0.62,0.38,11,5,0.69,0.31,8,8,0.50,0.50,100,44,0.55,0.24
big_char_1328.png,M,45,3,0.94,0.06,48,0,1.00,0.00,48,0,1.00,0.00,29,19,0.60,0.40,20,28,0.42,0.58,42,6,0.88,0.12,37,11,0.77,0.23,31,17,0.65,0.35,43,5,0.90,0.10,343,89,0.69,0.18
big_char_871.png,R,16,0,1.00,0.00,9,7,0.56,0.44,6,10,0.38,0.62,12,4,0.75,0.25,15,1,0.94,0.06,8,8,0.50,0.50,11,5,0.69,0.31,8,8,0.50,0.50,13,3,0.81,0.19,98,46,0.54,0.25
big_char_865.png,,41,7,0.85,0.15,30,18,0.62,0.38,40,8,0.83,0.17,48,0,1.00,0.00,24,24,0.50,0.50,37,11,0.77,0.23,48,0,1.00,0.00,41,7,0.85,0.15,45,3,0.94,0.06,354,78,0.72,0.16
big_char_695.png,K,12,0,1.00,0.00,10,2,0.83,0.17,7,5,0.58,0.42,12,0,1.00,0.00,0,12,0.00,1.00,11,1,0.92,0.08,7,5,0.58,0.42,7,5,0.58,0.42,7,5,0.58,0.42,73,35,0.51,0.24
big_char_1499.png,,12,8,0.60,0.40,12,8,0.60,0.40,20,0,1.00,0.00,15,5,0.75,0.25,10,10,0.50,0.50,16,4,0.80,0.20,14,6,0.70,0.30,15,5,0.75,0.25,9,11,0.45,0.55,123,57,0.60,0.28
big_char_859.png,F,10,6,0.62,0.38,8,8,0.50,0.50,12,4,0.75,0.25,5,11,0.31,0.69,8,8,0.50,0.50,14,2,0.88,0.12,7,9,0.44,0.56,16,0,1.00,0.00,16,0,1.00,0.00,96,48,0.62,0.31
big_char_1512.png,,12,8,0.60,0.40,7,13,0.35,0.65,4,16,0.20,0.80,6,14,0.30,0.70,10,10,0.50,0.50,9,11,0.45,0.55,8,12,0.40,0.60,18,2,0.90,0.10,19,1,0.95,0.05,93,87,0.44,0.41
big_char_51.png,,8,12,0.40,0.60,17,3,0.85,0.15,12,8,0.60,0.40,6,14,0.30,0.70,7,13,0.35,0.65,19,1,0.95,0.05,12,8,0.60,0.40,10,10,0.50,0.50,14,6,0.70,0.30,105,75,0.54,0.38
big_char_1274.png,,13,7,0.65,0.35,7,13,0.35,0.65,20,0,1.00,0.00,10,10,0.50,0.50,8,12,0.40,0.60,14,6,0.70,0.30,11,9,0.55,0.45,12,8,0.60,0.40,14,6,0.70,0.30,109,71,0.61,0.39
big_char_1260.png,,47,1,0.98,0.02,38,10,0.79,0.21,48,0,1.00,0.00,35,13,0.73,0.27,28,20,0.58,0.42,48,0,1.00,0.00,38,10,0.79,0.21,31,17,0.65,0.35,48,0,1.00,0.00,361,71,0.76,0.15
big_char_45.png,,14,11,0.56,0.44,11,14,0.44,0.56,25,0,1.00,0.00,20,5,0.80,0.20,11,14,0.44,0.56,17,8,0.68,0.32,15,10,0.60,0.40,15,10,0.60,0.40,23,2,0.92,0.08,151,74,0.67,0.33
big_char_1506.png,K,44,4,0.92,0.08,18,30,0.38,0.62,48,0,1.00,0.00,42,6,0.88,0.12,24,24,0.50,0.50,48,0,1.00,0.00,43,5,0.90,0.10,33,15,0.69,0.31,48,0,1.00,0.00,348,84,0.77,0.19
big_char_1248.png,C,16,0,1.00,0.00,10,6,0.62,0.38,9,7,0.56,0.44,8,8,0.50,0.50,14,2,0.88,0.12,16,0,1.00,0.00,10,6,0.62,0.38,5,11,0.31,0.69,13,3,0.81,0.19,101,43,0.70,0.30
big_char_79.png,J,10,2,0.83,0.17,6,6,0.50,0.50,5,7,0.42,0.58,12,0,1.00,0.00,12,0,1.00,0.00,6,6,0.50,0.50,5,7,0.42,0.58,8,4,0.67,0.33,4,8,0.33,0.67,68,40,0.44,0.26
big_char_736.png,L,12,6,0.67,0.33,14,4,0.78,0.22,14,4,0.78,0.22,10,8,0.56,0.44,12,6,0.67,0.33,12,6,0.67,0.33,11,7,0.61,0.39,5,13,0.28,0.72,11,7,0.61,0.39,101,61,0.51,0.31
big_char_86.png,,11,1,0.92,0.08,5,7,0.42,0.58,5,7,0.42,0.58,4,8,0.33,0.67,6,6,0.50,0.50,8,4,0.67,0.33,4,8,0.33,0.67,12,0,1.00,0.00,12,0,1.00,0.00,67,41,0.52,0.32
big_char_911.png,B,15,0,1.00,0.00,10,5,0.67,0.33,6,9,0.40,0.60,11,4,0.73,0.27,3,12,0.20,0.80,6,9,0.40,0.60,7,8,0.47,0.53,9,6,0.60,0.40,4,11,0.27,0.73,71,64,0.38,0.34
big_char_1076.png,K,13,7,0.65,0.35,17,3,0.85,0.15,17,3,0.85,0.15,7,13,0.35,0.65,9,11,0.45,0.55,15,5,0.75,0.25,13,7,0.65,0.35,11,9,0.55,0.45,12,8,0.60,0.40,114,66,0.48,0.28
big_char_1710.png,F,18,2,0.90,0.10,9,11,0.45,0.55,10,10,0.50,0.50,7,13,0.35,0.65,7,13,0.35,0.65,10,10,0.50,0.50,7,13,0.35,0.65,20,0,1.00,0.00,20,0,1.00,0.00,108,72,0.52,0.35
big_char_1704.png,,40,8,0.83,0.17,35,13,0.73,0.27,40,8,0.83,0.17,48,0,1.00,0.00,23,25,0.48,0.52,38,10,0.79,0.21,48,0,1.00,0.00,24,24,0.50,0.50,43,5,0.90,0.10,339,93,0.65,0.18
big_char_1062.png,,16,4,0.80,0.20,13,7,0.65,0.35,15,5,0.75,0.25,19,1,0.95,0.05,11,9,0.55,0.45,5,15,0.25,0.75,13,7,0.65,0.35,14,6,0.70,0.30,10,10,0.50,0.50,116,64,0.52,0.29
big_char_246.png,,48,0,1.00,0.00,39,9,0.81,0.19,42,6,0.88,0.12,42,6,0.88,0.12,32,16,0.67,0.33,48,0,1.00,0.00,42,6,0.88,0.12,25,23,0.52,0.48,48,0,1.00,0.00,366,66,0.77,0.14
big_char_1738.png,R,14,6,0.70,0.30,11,9,0.55,0.45,11,9,0.55,0.45,6,14,0.30,0.70,5,15,0.25,0.75,16,4,0.80,0.20,9,11,0.45,0.55,8,12,0.40,0.60,16,4,0.80,0.20,96,84,0.50,0.44
big_char_291.png,A,16,0,1.00,0.00,10,6,0.62,0.38,14,2,0.88,0.12,15,1,0.94,0.06,4,12,0.25,0.75,10,6,0.62,0.38,8,8,0.50,0.50,14,2,0.88,0.12,7,9,0.44,0.56,98,46,0.50,0.23
big_char_1099.png,P,33,15,0.69,0.31,23,25,0.48,0.52,37,11,0.77,0.23,42,6,0.88,0.12,27,21,0.56,0.44,40,8,0.83,0.17,43,5,0.90,0.10,27,21,0.56,0.44,43,5,0.90,0.10,315,117,0.61,0.23
big_char_295.png,,8,8,0.50,0.50,8,8,0.50,0.50,6,10,0.38,0.62,15,1,0.94,0.06,8,8,0.50,0.50,16,0,1.00,0.00,11,5,0.69,0.31,8,8,0.50,0.50,16,0,1.00,0.00,96,48,0.62,0.31
big_char_1700.png,,18,6,0.75,0.25,23,1,0.96,0.04,22,2,0.92,0.08,14,10,0.58,0.42,15,9,0.62,0.38,16,8,0.67,0.33,12,12,0.50,0.50,7,17,0.29,0.71,13,11,0.54,0.46,140,76,0.50,0.27
big_char_1714.png,,37,11,0.77,0.23,37,11,0.77,0.23,40,8,0.83,0.17,41,7,0.85,0.15,26,22,0.54,0.46,38,10,0.79,0.21,34,14,0.71,0.29,31,17,0.65,0.35,35,13,0.73,0.27,319,113,0.65,0.23
big_char_1072.png,F,42,6,0.88,0.12,32,16,0.67,0.33,43,5,0.90,0.10,32,16,0.67,0.33,25,23,0.52,0.48,46,2,0.96,0.04,45,3,0.94,0.06,47,1,0.98,0.02,48,0,1.00,0.00,360,72,0.73,0.15
big_char_256.png,,14,2,0.88,0.12,14,2,0.88,0.12,13,3,0.81,0.19,8,8,0.50,0.50,8,8,0.50,0.50,3,13,0.19,0.81,7,9,0.44,0.56,10,6,0.62,0.38,5,11,0.31,0.69,82,62,0.45,0.34
big_char_530.png,L,48,0,1.00,0.00,44,4,0.92,0.08,48,0,1.00,0.00,48,0,1.00,0.00,36,12,0.75,0.25,48,0,1.00,0.00,46,2,0.96,0.04,40,8,0.83,0.17,48,0,1.00,0.00,406,26,0.82,0.05
big_char_1728.png,,18,12,0.60,0.40,13,17,0.43,0.57,16,14,0.53,0.47,28,2,0.93,0.07,16,14,0.53,0.47,30,0,1.00,0.00,21,9,0.70,0.30,30,0,1.00,0.00,30,0,1.00,0.00,202,68,0.75,0.25
big_char_242.png,A,19,1,0.95,0.05,10,10,0.50,0.50,12,8,0.60,0.40,12,8,0.60,0.40,10,10,0.50,0.50,6,14,0.30,0.70,13,7,0.65,0.35,20,0,1.00,0.00,11,9,0.55,0.45,113,67,0.54,0.32
big_char_82.png,X,16,0,1.00,0.00,11,5,0.69,0.31,11,5,0.69,0.31,16,0,1.00,0.00,4,12,0.25,0.75,12,4,0.75,0.25,10,6,0.62,0.38,10,6,0.62,0.38,9,7,0.56,0.44,99,45,0.63,0.29
big_char_901.png,X,14,2,0.88,0.12,14,2,0.88,0.12,9,7,0.56,0.44,15,1,0.94,0.06,4,12,0.25,0.75,15,1,0.94,0.06,9,7,0.56,0.44,8,8,0.50,0.50,15,1,0.94,0.06,103,41,0.66,0.26
big_char_929.png,,16,0,1.00,0.00,6,10,0.38,0.62,11,5,0.69,0.31,16,0,1.00,0.00,13,3,0.81,0.19,10,6,0.62,0.38,10,6,0.62,0.38,10,6,0.62,0.38,8,8,0.50,0.50,100,44,0.59,0.26
big_char_1502.png,,6,6,0.50,0.50,9,3,0.75,0.25,9,3,0.75,0.25,12,0,1.00,0.00,2,10,0.17,0.83,4,8,0.33,0.67,10,2,0.83,0.17,9,3,0.75,0.25,6,6,0.50,0.50,67,41,0.51,0.31
big_char_1264.png,C,11,9,0.55,0.45,9,11,0.45,0.55,19,1,0.95,0.05,4,16,0.20,0.80,17,3,0.85,0.15,20,0,1.00,0.00,14,6,0.70,0.30,7,13,0.35,0.65,12,8,0.60,0.40,113,67,0.63,0.37
big_char_1270.png,D,9,3,0.75,0.25,5,7,0.42,0.58,10,2,0.83,0.17,5,7,0.42,0.58,9,3,0.75,0.25,5,7,0.42,0.58,6,6,0.50,0.50,5,7,0.42,0.58,4,8,0.33,0.67,58,50,0.41,0.35
big_char_55.png,V,10,6,0.62,0.38,16,0,1.00,0.00,13,3,0.81,0.19,8,8,0.50,0.50,12,4,0.75,0.25,10,6,0.62,0.38,13,3,0.81,0.19,4,12,0.25,0.75,16,0,1.00,0.00,102,42,0.61,0.25
big_char_732.png,Y,11,5,0.69,0.31,16,0,1.00,0.00,9,7,0.56,0.44,7,9,0.44,0.56,11,5,0.69,0.31,12,4,0.75,0.25,12,4,0.75,0.25,10,6,0.62,0.38,16,0,1.00,0.00,104,40,0.67,0.26
big_char_1258.png,L,5,3,0.62,0.38,4,4,0.50,0.50,8,0,1.00,0.00,4,4,0.50,0.50,4,4,0.50,0.50,8,0,1.00,0.00,4,4,0.50,0.50,3,5,0.38,0.62,7,1,0.88,0.12,47,25,0.56,0.30
big_char_69.png,,48,0,1.00,0.00,48,0,1.00,0.00,47,1,0.98,0.02,45,3,0.94,0.06,20,28,0.42,0.58,48,0,1.00,0.00,43,5,0.90,0.10,43,5,0.90,0.10,48,0,1.00,0.00,390,42,0.82,0.09
big_char_726.png,,15,1,0.94,0.06,8,8,0.50,0.50,13,3,0.81,0.19,8,8,0.50,0.50,11,5,0.69,0.31,2,14,0.12,0.88,8,8,0.50,0.50,14,2,0.88,0.12,9,7,0.56,0.44,88,56,0.48,0.31
big_char_875.png,O,13,3,0.81,0.19,8,8,0.50,0.50,13,3,0.81,0.19,8,8,0.50,0.50,16,0,1.00,0.00,8,8,0.50,0.50,13,3,0.81,0.19,9,7,0.56,0.44,9,7,0.56,0.44,97,47,0.67,0.33
big_char_685.png,,42,6,0.88,0.12,36,12,0.75,0.25,48,0,1.00,0.00,47,1,0.98,0.02,25,23,0.52,0.48,48,0,1.00,0.00,47,1,0.98,0.02,33,15,0.69,0.31,39,9,0.81,0.19,365,67,0.74,0.14
big_char_1489.png,,39,9,0.81,0.19,40,8,0.83,0.17,38,10,0.79,0.21,48,0,1.00,0.00,28,20,0.58,0.42,38,10,0.79,0.21,48,0,1.00,0.00,29,19,0.60,0.40,48,0,1.00,0.00,356,76,0.68,0.15
big_char_691.png,,19,6,0.76,0.24,14,11,0.56,0.44,25,0,1.00,0.00,11,14,0.44,0.56,21,4,0.84,0.16,25,0,1.00,0.00,19,6,0.76,0.24,14,11,0.56,0.44,18,7,0.72,0.28,166,59,0.74,0.26
big_char_1310.png,,13,7,0.65,0.35,15,5,0.75,0.25,18,2,0.90,0.10,16,4,0.80,0.20,13,7,0.65,0.35,10,10,0.50,0.50,17,3,0.85,0.15,11,9,0.55,0.45,8,12,0.40,0.60,121,59,0.55,0.27
big_char_108.png,M,17,3,0.85,0.15,14,6,0.70,0.30,20,0,1.00,0.00,13,7,0.65,0.35,9,11,0.45,0.55,9,11,0.45,0.55,15,5,0.75,0.25,15,5,0.75,0.25,16,4,0.80,0.20,128,52,0.54,0.22
big_char_1462.png,,14,6,0.70,0.30,17,3,0.85,0.15,12,8,0.60,0.40,15,5,0.75,0.25,7,13,0.35,0.65,20,0,1.00,0.00,12,8,0.60,0.40,13,7,0.65,0.35,20,0,1.00,0.00,130,50,0.72,0.28
big_char_646.png,,10,6,0.62,0.38,7,9,0.44,0.56,10,6,0.62,0.38,5,11,0.31,0.69,8,8,0.50,0.50,14,2,0.88,0.12,8,8,0.50,0.50,16,0,1.00,0.00,16,0,1.00,0.00,94,50,0.60,0.32
