Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
little_char_981_v.png,v,v,95,15,0.86,0.14,110,0,1.00,0.00,73,37,0.66,0.34,67,43,0.61,0.39,67,43,0.61,0.39,94,16,0.85,0.15,72,38,0.65,0.35,83,27,0.75,0.25,110,0,1.00,0.00,771,219,0.78,0.22
little_char_399_t.png,t,d,391,0,1.00,0.00,365,26,0.93,0.07,391,0,1.00,0.00,382,9,0.98,0.02,289,102,0.74,0.26,391,0,1.00,0.00,391,0,1.00,0.00,364,27,0.93,0.07,391,0,1.00,0.00,3355,164,0.89,0.04
little_char_104_p.png,p,,409,5,0.99,0.01,344,70,0.83,0.17,411,3,0.99,0.01,391,23,0.94,0.06,303,111,0.73,0.27,414,0,1.00,0.00,410,4,0.99,0.01,391,23,0.94,0.06,414,0,1.00,0.00,3487,239,0.91,0.06
little_char_1306_h.png,h,h,62,34,0.65,0.35,96,0,1.00,0.00,96,0,1.00,0.00,51,45,0.53,0.47,62,34,0.65,0.35,51,45,0.53,0.47,78,18,0.81,0.19,96,0,1.00,0.00,51,45,0.53,0.47,643,221,0.72,0.25
little_char_321_c.png,c,e,69,15,0.82,0.18,58,26,0.69,0.31,77,7,0.92,0.08,52,32,0.62,0.38,84,0,1.00,0.00,84,0,1.00,0.00,55,29,0.65,0.35,45,39,0.54,0.46,52,32,0.62,0.38,576,180,0.70,0.22
little_char_342_w.png,w,,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,370,62,0.86,0.14,347,85,0.80,0.20,388,44,0.90,0.10,419,13,0.97,0.03,357,75,0.83,0.17,415,17,0.96,0.04,3592,296,0.91,0.07
little_char_1274_q.png,q,q,65,39,0.62,0.38,55,49,0.53,0.47,44,60,0.42,0.58,77,27,0.74,0.26,42,62,0.40,0.60,58,46,0.56,0.44,104,0,1.00,0.00,54,50,0.52,0.48,88,16,0.85,0.15,587,349,0.60,0.36
little_char_1315_u.png,u,j,48,24,0.67,0.33,72,0,1.00,0.00,58,14,0.81,0.19,40,32,0.56,0.44,72,0,1.00,0.00,43,29,0.60,0.40,48,24,0.67,0.33,36,36,0.50,0.50,32,40,0.44,0.56,449,199,0.62,0.27
little_char_364_a.png,a,,432,0,1.00,0.00,432,0,1.00,0.00,431,1,1.00,0.00,371,61,0.86,0.14,259,173,0.60,0.40,419,13,0.97,0.03,432,0,1.00,0.00,425,7,0.98,0.02,411,21,0.95,0.05,3612,276,0.93,0.07
little_char_351_h.png,h,h,84,36,0.70,0.30,120,0,1.00,0.00,120,0,1.00,0.00,68,52,0.57,0.43,80,40,0.67,0.33,79,41,0.66,0.34,77,43,0.64,0.36,118,2,0.98,0.02,76,44,0.63,0.37,822,258,0.74,0.23
little_char_1222_n.png,n,n,408,0,1.00,0.00,408,0,1.00,0.00,407,1,1.00,0.00,343,65,0.84,0.16,310,98,0.76,0.24,408,0,1.00,0.00,392,16,0.96,0.04,394,14,0.97,0.03,408,0,1.00,0.00,3478,194,0.91,0.05
little_char_230_l.png,l,,424,8,0.98,0.02,406,26,0.94,0.06,432,0,1.00,0.00,422,10,0.98,0.02,364,68,0.84,0.16,432,0,1.00,0.00,422,10,0.98,0.02,418,14,0.97,0.03,432,0,1.00,0.00,3752,136,0.97,0.03
little_char_307_b.png,b,,36,34,0.51,0.49,70,0,1.00,0.00,70,0,1.00,0.00,37,33,0.53,0.47,70,0,1.00,0.00,70,0,1.00,0.00,25,45,0.36,0.64,22,48,0.31,0.69,16,54,0.23,0.77,416,214,0.57,0.29
little_char_1009_e.png,e,e,62,18,0.78,0.23,34,46,0.42,0.57,70,10,0.88,0.12,25,55,0.31,0.69,38,42,0.47,0.53,71,9,0.89,0.11,59,21,0.74,0.26,44,36,0.55,0.45,64,16,0.80,0.20,467,253,0.58,0.31
little_char_793_b.png,b,,401,13,0.97,0.03,389,25,0.94,0.06,391,23,0.94,0.06,358,56,0.86,0.14,392,22,0.95,0.05,414,0,1.00,0.00,387,27,0.93,0.07,308,106,0.74,0.26,414,0,1.00,0.00,3454,272,0.91,0.07
little_char_1289_d.png,d,d,414,0,1.00,0.00,384,30,0.93,0.07,414,0,1.00,0.00,382,32,0.92,0.08,309,105,0.75,0.25,414,0,1.00,0.00,370,44,0.89,0.11,356,58,0.86,0.14,414,0,1.00,0.00,3457,269,0.90,0.07
little_char_1014_w.png,w,u,66,30,0.69,0.31,80,16,0.83,0.17,86,10,0.90,0.10,64,32,0.67,0.33,53,43,0.55,0.45,67,29,0.70,0.30,52,44,0.54,0.46,38,58,0.40,0.60,48,48,0.50,0.50,554,310,0.56,0.31
little_char_961_q.png,q,,409,23,0.95,0.05,348,84,0.81,0.19,432,0,1.00,0.00,419,13,0.97,0.03,325,107,0.75,0.25,432,0,1.00,0.00,432,0,1.00,0.00,411,21,0.95,0.05,432,0,1.00,0.00,3640,248,0.92,0.06
little_char_1140_z.png,z,a,51,48,0.52,0.48,69,30,0.70,0.30,99,0,1.00,0.00,60,39,0.61,0.39,58,41,0.59,0.41,77,22,0.78,0.22,43,56,0.43,0.57,65,34,0.66,0.34,89,10,0.90,0.10,611,280,0.69,0.31
little_char_813_h.png,h,h,49,28,0.64,0.36,69,8,0.90,0.10,77,0,1.00,0.00,32,45,0.42,0.58,50,27,0.65,0.35,29,48,0.38,0.62,59,18,0.77,0.23,76,1,0.99,0.01,32,45,0.42,0.58,473,220,0.59,0.27
little_char_1195_v.png,v,,87,21,0.81,0.19,98,10,0.91,0.09,70,38,0.65,0.35,58,50,0.54,0.46,56,52,0.52,0.48,107,1,0.99,0.01,46,62,0.43,0.57,78,30,0.72,0.28,108,0,1.00,0.00,708,264,0.67,0.25
little_char_55_b.png,b,b,52,36,0.59,0.41,88,0,1.00,0.00,88,0,1.00,0.00,51,37,0.58,0.42,80,8,0.91,0.09,82,6,0.93,0.07,44,44,0.50,0.50,43,45,0.49,0.51,27,61,0.31,0.69,555,237,0.61,0.26
little_char_1130_d.png,d,a,108,0,1.00,0.00,108,0,1.00,0.00,69,39,0.64,0.36,98,10,0.91,0.09,72,36,0.67,0.33,58,50,0.54,0.46,63,45,0.58,0.42,78,30,0.72,0.28,58,50,0.54,0.46,712,260,0.69,0.25
little_char_629_r.png,r,i,431,1,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,333,99,0.77,0.23,423,9,0.98,0.02,432,0,1.00,0.00,402,30,0.93,0.07,432,0,1.00,0.00,3749,139,0.96,0.04
little_char_1097_q.png,q,a,389,43,0.90,0.10,372,60,0.86,0.14,430,2,1.00,0.00,408,24,0.94,0.06,297,135,0.69,0.31,432,0,1.00,0.00,427,5,0.99,0.01,393,39,0.91,0.09,432,0,1.00,0.00,3580,308,0.92,0.08
little_char_1206_x.png,x,,69,21,0.77,0.23,74,16,0.82,0.18,63,27,0.70,0.30,77,13,0.86,0.14,19,71,0.21,0.79,85,5,0.94,0.06,51,39,0.57,0.43,87,3,0.97,0.03,39,51,0.43,0.57,564,246,0.61,0.27
little_char_29_q.png,q,,64,35,0.65,0.35,50,49,0.51,0.49,91,8,0.92,0.08,74,25,0.75,0.25,67,32,0.68,0.32,54,45,0.55,0.45,86,13,0.87,0.13,66,33,0.67,0.33,56,43,0.57,0.43,608,283,0.66,0.31
little_char_232_n.png,n,,408,0,1.00,0.00,408,0,1.00,0.00,406,2,1.00,0.00,347,61,0.85,0.15,356,52,0.87,0.13,408,0,1.00,0.00,368,40,0.90,0.10,394,14,0.97,0.03,407,1,1.00,0.00,3502,170,0.94,0.05
little_char_353_j.png,j,d,70,0,1.00,0.00,65,5,0.93,0.07,48,22,0.69,0.31,52,18,0.74,0.26,67,3,0.96,0.04,35,35,0.50,0.50,49,21,0.70,0.30,41,29,0.59,0.41,27,43,0.39,0.61,454,176,0.67,0.26
little_char_1374_a.png,a,,82,39,0.68,0.32,71,50,0.59,0.41,121,0,1.00,0.00,75,46,0.62,0.38,50,71,0.41,0.59,109,12,0.90,0.10,121,0,1.00,0.00,115,6,0.95,0.05,76,45,0.63,0.37,820,269,0.75,0.25
little_char_386_q.png,q,,70,42,0.62,0.38,77,35,0.69,0.31,61,51,0.54,0.46,84,28,0.75,0.25,67,45,0.60,0.40,58,54,0.52,0.48,112,0,1.00,0.00,53,59,0.47,0.53,108,4,0.96,0.04,690,318,0.65,0.30
little_char_1151_r.png,r,c,432,0,1.00,0.00,417,15,0.97,0.03,430,2,1.00,0.00,357,75,0.83,0.17,372,60,0.86,0.14,432,0,1.00,0.00,400,32,0.93,0.07,428,4,0.99,0.01,432,0,1.00,0.00,3700,188,0.93,0.05
little_char_71_t.png,t,,86,4,0.96,0.04,68,22,0.76,0.24,90,0,1.00,0.00,58,32,0.64,0.36,50,40,0.56,0.44,61,29,0.68,0.32,64,26,0.71,0.29,80,10,0.89,0.11,90,0,1.00,0.00,647,163,0.74,0.19
little_char_990_k.png,k,,420,12,0.97,0.03,416,16,0.96,0.04,432,0,1.00,0.00,428,4,0.99,0.01,277,155,0.64,0.36,432,0,1.00,0.00,429,3,0.99,0.01,336,96,0.78,0.22,413,19,0.96,0.04,3583,305,0.91,0.08
little_char_854_j.png,j,,63,0,1.00,0.00,49,14,0.78,0.22,37,26,0.59,0.41,63,0,1.00,0.00,62,1,0.98,0.02,30,33,0.48,0.52,35,28,0.56,0.44,41,22,0.65,0.35,30,33,0.48,0.52,410,157,0.67,0.26
little_char_572_u.png,u,,414,0,1.00,0.00,414,0,1.00,0.00,414,0,1.00,0.00,355,59,0.86,0.14,358,56,0.86,0.14,414,0,1.00,0.00,385,29,0.93,0.07,341,73,0.82,0.18,414,0,1.00,0.00,3509,217,0.90,0.06
little_char_963_d.png,d,d,414,0,1.00,0.00,383,31,0.93,0.07,414,0,1.00,0.00,402,12,0.97,0.03,302,112,0.73,0.27,414,0,1.00,0.00,399,15,0.96,0.04,317,97,0.77,0.23,414,0,1.00,0.00,3459,267,0.90,0.07
little_char_346_q.png,q,,37,29,0.56,0.44,34,32,0.52,0.48,28,38,0.42,0.58,56,10,0.85,0.15,33,33,0.50,0.50,19,47,0.29,0.71,66,0,1.00,0.00,37,29,0.56,0.44,43,23,0.65,0.35,353,241,0.50,0.34
little_char_282_g.png,g,g,56,43,0.57,0.43,55,44,0.56,0.44,76,23,0.77,0.23,79,20,0.80,0.20,72,27,0.73,0.27,38,61,0.38,0.62,86,13,0.87,0.13,63,36,0.64,0.36,53,46,0.54,0.46,578,313,0.65,0.35
little_char_1381_h.png,h,,51,26,0.66,0.34,76,1,0.99,0.01,77,0,1.00,0.00,32,45,0.42,0.58,46,31,0.60,0.40,49,28,0.64,0.36,53,24,0.69,0.31,77,0,1.00,0.00,38,39,0.49,0.51,499,194,0.64,0.25
little_char_496_q.png,q,g,58,30,0.66,0.34,55,33,0.62,0.38,46,42,0.52,0.48,61,27,0.69,0.31,53,35,0.60,0.40,56,32,0.64,0.36,88,0,1.00,0.00,49,39,0.56,0.44,88,0,1.00,0.00,554,238,0.68,0.29
little_char_1349_v.png,v,,58,32,0.64,0.36,90,0,1.00,0.00,69,21,0.77,0.23,48,42,0.53,0.47,70,20,0.78,0.22,62,28,0.69,0.31,69,21,0.77,0.23,50,40,0.56,0.44,90,0,1.00,0.00,606,204,0.72,0.24
little_char_965_u.png,u,u,414,0,1.00,0.00,414,0,1.00,0.00,414,0,1.00,0.00,349,65,0.84,0.16,364,50,0.88,0.12,414,0,1.00,0.00,394,20,0.95,0.05,370,44,0.89,0.11,414,0,1.00,0.00,3547,179,0.93,0.05
little_char_476_c.png,c,,408,0,1.00,0.00,406,2,1.00,0.00,404,4,0.99,0.01,402,6,0.99,0.01,328,80,0.80,0.20,408,0,1.00,0.00,406,2,1.00,0.00,331,77,0.81,0.19,406,2,1.00,0.00,3499,173,0.92,0.05
little_char_541_z.png,z,z,98,19,0.84,0.16,70,47,0.60,0.40,96,21,0.82,0.18,92,25,0.79,0.21,60,57,0.51,0.49,91,26,0.78,0.22,73,44,0.62,0.38,79,38,0.68,0.32,96,21,0.82,0.18,755,298,0.72,0.28
little_char_1060_m.png,m,m,414,0,1.00,0.00,414,0,1.00,0.00,413,1,1.00,0.00,414,0,1.00,0.00,231,183,0.56,0.44,329,85,0.79,0.21,414,0,1.00,0.00,369,45,0.89,0.11,377,37,0.91,0.09,3375,351,0.88,0.09
little_char_950_k.png,k,e,67,23,0.74,0.26,90,0,1.00,0.00,90,0,1.00,0.00,48,42,0.53,0.47,43,47,0.48,0.52,84,6,0.93,0.07,39,51,0.43,0.57,45,45,0.50,0.50,58,32,0.64,0.36,564,246,0.63,0.27
little_char_415_w.png,w,,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,381,51,0.88,0.12,301,131,0.70,0.30,361,71,0.84,0.16,429,3,0.99,0.01,407,25,0.94,0.06,430,2,1.00,0.00,3605,283,0.93,0.07
little_char_1025_m.png,m,,407,1,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,341,67,0.84,0.16,247,161,0.61,0.39,408,0,1.00,0.00,391,17,0.96,0.04,356,52,0.87,0.13,407,1,1.00,0.00,3373,299,0.88,0.08
little_char_1157_c.png,c,c,66,14,0.82,0.17,45,35,0.56,0.44,69,11,0.86,0.14,48,32,0.60,0.40,80,0,1.00,0.00,80,0,1.00,0.00,58,22,0.72,0.28,46,34,0.57,0.42,46,34,0.57,0.42,538,182,0.72,0.24
little_char_989_j.png,j,,429,3,0.99,0.01,409,23,0.95,0.05,432,0,1.00,0.00,432,0,1.00,0.00,379,53,0.88,0.12,432,0,1.00,0.00,401,31,0.93,0.07,378,54,0.88,0.12,430,2,1.00,0.00,3722,166,0.94,0.04
little_char_371_z.png,z,i,89,31,0.74,0.26,45,75,0.38,0.62,115,5,0.96,0.04,113,7,0.94,0.06,56,64,0.47,0.53,91,29,0.76,0.24,79,41,0.66,0.34,74,46,0.62,0.38,102,18,0.85,0.15,764,316,0.71,0.29
little_char_1211_v.png,v,v,43,29,0.60,0.40,72,0,1.00,0.00,42,30,0.58,0.42,44,28,0.61,0.39,32,40,0.44,0.56,58,14,0.81,0.19,69,3,0.96,0.04,30,42,0.42,0.58,72,0,1.00,0.00,462,186,0.66,0.26
little_char_422_k.png,k,,73,35,0.68,0.32,99,9,0.92,0.08,108,0,1.00,0.00,59,49,0.55,0.45,84,24,0.78,0.22,73,35,0.68,0.32,74,34,0.69,0.31,75,33,0.69,0.31,86,22,0.80,0.20,731,241,0.70,0.23
little_char_181_e.png,e,,49,14,0.78,0.22,30,33,0.48,0.52,48,15,0.76,0.24,20,43,0.32,0.68,27,36,0.43,0.57,54,9,0.86,0.14,32,31,0.51,0.49,31,32,0.49,0.51,37,26,0.59,0.41,328,239,0.51,0.37
little_char_1082_j.png,j,,70,0,1.00,0.00,52,18,0.74,0.26,58,12,0.83,0.17,69,1,0.99,0.01,60,10,0.86,0.14,43,27,0.61,0.39,44,26,0.63,0.37,45,25,0.64,0.36,31,39,0.44,0.56,472,158,0.70,0.24
little_char_1193_g.png,g,a,52,47,0.53,0.47,39,60,0.39,0.61,78,21,0.79,0.21,94,5,0.95,0.05,76,23,0.77,0.23,56,43,0.57,0.43,88,11,0.89,0.11,68,31,0.69,0.31,50,49,0.51,0.49,601,290,0.64,0.31
little_char_474_a.png,a,,399,9,0.98,0.02,377,31,0.92,0.08,408,0,1.00,0.00,371,37,0.91,0.09,238,170,0.58,0.42,406,2,1.00,0.00,404,4,0.99,0.01,385,23,0.94,0.06,405,3,0.99,0.01,3393,279,0.88,0.07
little_char_885_u.png,u,,50,40,0.56,0.44,88,2,0.98,0.02,62,28,0.69,0.31,54,36,0.60,0.40,90,0,1.00,0.00,51,39,0.57,0.43,54,36,0.60,0.40,56,34,0.62,0.38,57,33,0.63,0.37,562,248,0.63,0.28
little_char_452_t.png,t,,117,0,1.00,0.00,70,47,0.60,0.40,111,6,0.95,0.05,98,19,0.84,0.16,47,70,0.40,0.60,88,29,0.75,0.25,117,0,1.00,0.00,66,51,0.56,0.44,117,0,1.00,0.00,831,222,0.72,0.19
little_char_550_d.png,d,,407,1,1.00,0.00,397,11,0.97,0.03,407,1,1.00,0.00,377,31,0.92,0.08,297,111,0.73,0.27,395,13,0.97,0.03,380,28,0.93,0.07,351,57,0.86,0.14,391,17,0.96,0.04,3402,270,0.89,0.07
little_char_967_v.png,v,,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,378,54,0.88,0.12,341,91,0.79,0.21,432,0,1.00,0.00,388,44,0.90,0.10,379,53,0.88,0.12,431,1,1.00,0.00,3645,243,0.94,0.06
little_char_1173_t.png,t,t,88,0,1.00,0.00,51,37,0.58,0.42,88,0,1.00,0.00,53,35,0.60,0.40,35,53,0.40,0.60,67,21,0.76,0.24,82,6,0.93,0.07,54,34,0.61,0.39,88,0,1.00,0.00,606,186,0.77,0.23
little_char_75_q.png,q,,39,31,0.56,0.44,43,27,0.61,0.39,32,38,0.46,0.54,54,16,0.77,0.23,42,28,0.60,0.40,27,43,0.39,0.61,70,0,1.00,0.00,41,29,0.59,0.41,59,11,0.84,0.16,407,223,0.58,0.32
little_char_508_v.png,v,,50,31,0.62,0.38,81,0,1.00,0.00,47,34,0.58,0.42,36,45,0.44,0.56,59,22,0.73,0.27,56,25,0.69,0.31,73,8,0.90,0.10,35,46,0.43,0.57,81,0,1.00,0.00,518,211,0.71,0.29
little_char_730_w.png,w,w,431,1,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,356,76,0.82,0.18,350,82,0.81,0.19,370,62,0.86,0.14,415,17,0.96,0.04,336,96,0.78,0.22,380,52,0.88,0.12,3502,386,0.88,0.10
little_char_898_q.png,q,a,408,24,0.94,0.06,379,53,0.88,0.12,408,24,0.94,0.06,385,47,0.89,0.11,290,142,0.67,0.33,432,0,1.00,0.00,432,0,1.00,0.00,373,59,0.86,0.14,432,0,1.00,0.00,3539,349,0.87,0.09
little_char_677_p.png,p,r,70,18,0.80,0.20,44,44,0.50,0.50,46,42,0.52,0.48,36,52,0.41,0.59,64,24,0.73,0.27,67,21,0.76,0.24,41,47,0.47,0.53,88,0,1.00,0.00,88,0,1.00,0.00,544,248,0.60,0.27
little_char_260_a.png,a,,431,1,1.00,0.00,365,67,0.84,0.16,428,4,0.99,0.01,396,36,0.92,0.08,264,168,0.61,0.39,423,9,0.98,0.02,414,18,0.96,0.04,418,14,0.97,0.03,423,9,0.98,0.02,3562,326,0.90,0.08
little_char_1363_n.png,n,,408,0,1.00,0.00,408,0,1.00,0.00,407,1,1.00,0.00,321,87,0.79,0.21,349,59,0.86,0.14,408,0,1.00,0.00,380,28,0.93,0.07,375,33,0.92,0.08,408,0,1.00,0.00,3464,208,0.91,0.05
little_char_139_s.png,s,s,414,0,1.00,0.00,414,0,1.00,0.00,414,0,1.00,0.00,359,55,0.87,0.13,365,49,0.88,0.12,414,0,1.00,0.00,369,45,0.89,0.11,380,34,0.92,0.08,414,0,1.00,0.00,3543,183,0.92,0.05
little_char_489_w.png,w,,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,335,73,0.82,0.18,276,132,0.68,0.32,355,53,0.87,0.13,408,0,1.00,0.00,376,32,0.92,0.08,386,22,0.95,0.05,3360,312,0.90,0.08
little_char_433_u.png,u,y,54,27,0.67,0.33,81,0,1.00,0.00,63,18,0.78,0.22,52,29,0.64,0.36,81,0,1.00,0.00,40,41,0.49,0.51,55,26,0.68,0.32,44,37,0.54,0.46,47,34,0.58,0.42,517,212,0.66,0.27
little_char_668_w.png,w,,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,362,46,0.89,0.11,335,73,0.82,0.18,355,53,0.87,0.13,395,13,0.97,0.03,313,95,0.77,0.23,382,26,0.94,0.06,3366,306,0.88,0.08
little_char_42_m.png,m,m,431,1,1.00,0.00,431,1,1.00,0.00,432,0,1.00,0.00,356,76,0.82,0.18,278,154,0.64,0.36,371,61,0.86,0.14,422,10,0.98,0.02,420,12,0.97,0.03,402,30,0.93,0.07,3543,345,0.91,0.09
little_char_943_w.png,w,,98,0,1.00,0.00,98,0,1.00,0.00,83,15,0.85,0.15,65,33,0.66,0.34,71,27,0.72,0.28,69,29,0.70,0.30,38,60,0.39,0.61,36,62,0.37,0.63,44,54,0.45,0.55,602,280,0.61,0.28
little_char_874_y.png,y,,426,6,0.99,0.01,419,13,0.97,0.03,431,1,1.00,0.00,367,65,0.85,0.15,299,133,0.69,0.31,432,0,1.00,0.00,424,8,0.98,0.02,369,63,0.85,0.15,432,0,1.00,0.00,3599,289,0.91,0.07
little_char_1337_f.png,f,,354,37,0.91,0.09,364,27,0.93,0.07,391,0,1.00,0.00,263,128,0.67,0.33,359,32,0.92,0.08,391,0,1.00,0.00,334,57,0.85,0.15,387,4,0.99,0.01,391,0,1.00,0.00,3234,285,0.88,0.08
little_char_498_h.png,h,,78,39,0.67,0.33,117,0,1.00,0.00,117,0,1.00,0.00,71,46,0.61,0.39,84,33,0.72,0.28,67,50,0.57,0.43,82,35,0.70,0.30,107,10,0.91,0.09,71,46,0.61,0.39,794,259,0.70,0.23
little_char_355_m.png,m,,68,28,0.71,0.29,74,22,0.77,0.23,68,28,0.71,0.29,58,38,0.60,0.40,38,58,0.40,0.60,61,35,0.64,0.36,62,34,0.65,0.35,63,33,0.66,0.34,71,25,0.74,0.26,563,301,0.62,0.33
little_char_1256_b.png,b,,408,6,0.99,0.01,386,28,0.93,0.07,414,0,1.00,0.00,359,55,0.87,0.13,331,83,0.80,0.20,414,0,1.00,0.00,366,48,0.88,0.12,320,94,0.77,0.23,402,12,0.97,0.03,3400,326,0.89,0.09
little_char_653_q.png,q,,37,29,0.56,0.44,41,25,0.62,0.38,32,34,0.48,0.52,49,17,0.74,0.26,43,23,0.65,0.35,14,52,0.21,0.79,66,0,1.00,0.00,66,0,1.00,0.00,28,38,0.42,0.58,376,218,0.57,0.33
little_char_1361_l.png,l,i,390,1,1.00,0.00,377,14,0.96,0.04,391,0,1.00,0.00,391,0,1.00,0.00,332,59,0.85,0.15,391,0,1.00,0.00,391,0,1.00,0.00,359,32,0.92,0.08,390,1,1.00,0.00,3412,107,0.91,0.03
little_char_262_c.png,c,c,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,355,53,0.87,0.13,363,45,0.89,0.11,408,0,1.00,0.00,355,53,0.87,0.13,345,63,0.85,0.15,408,0,1.00,0.00,3458,214,0.92,0.06
little_char_360_s.png,s,,63,0,1.00,0.00,39,24,0.62,0.38,30,33,0.48,0.52,63,0,1.00,0.00,34,29,0.54,0.46,61,2,0.97,0.03,36,27,0.57,0.43,26,37,0.41,0.59,40,23,0.63,0.37,392,175,0.61,0.27
little_char_751_a.png,a,a,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,304,87,0.78,0.22,297,94,0.76,0.24,391,0,1.00,0.00,338,53,0.86,0.14,346,45,0.88,0.12,3240,279,0.86,0.07
little_char_1048_w.png,w,,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,390,42,0.90,0.10,391,41,0.91,0.09,406,26,0.94,0.06,358,74,0.83,0.17,266,166,0.62,0.38,418,14,0.97,0.03,3525,363,0.89,0.09
little_char_1023_j.png,j,,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,345,46,0.88,0.12,391,0,1.00,0.00,349,42,0.89,0.11,320,71,0.82,0.18,391,0,1.00,0.00,3360,159,0.89,0.04
little_char_861_b.png,b,,392,22,0.95,0.05,394,20,0.95,0.05,395,19,0.95,0.05,375,39,0.91,0.09,337,77,0.81,0.19,414,0,1.00,0.00,368,46,0.89,0.11,340,74,0.82,0.18,414,0,1.00,0.00,3429,297,0.88,0.08
little_char_729_v.png,v,,430,2,1.00,0.00,432,0,1.00,0.00,426,6,0.99,0.01,320,112,0.74,0.26,362,70,0.84,0.16,432,0,1.00,0.00,425,7,0.98,0.02,368,64,0.85,0.15,432,0,1.00,0.00,3627,261,0.92,0.07
little_char_133_o.png,o,,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,285,147,0.66,0.34,432,0,1.00,0.00,431,1,1.00,0.00,389,43,0.90,0.10,432,0,1.00,0.00,3697,191,0.95,0.05
little_char_470_s.png,s,s,88,0,1.00,0.00,42,46,0.48,0.52,48,40,0.55,0.45,88,0,1.00,0.00,52,36,0.59,0.41,84,4,0.95,0.05,62,26,0.70,0.30,41,47,0.47,0.53,77,11,0.88,0.12,582,210,0.68,0.24
little_char_592_f.png,f,c,105,21,0.83,0.17,82,44,0.65,0.35,68,58,0.54,0.46,68,58,0.54,0.46,94,32,0.75,0.25,109,17,0.87,0.13,81,45,0.64,0.36,112,14,0.89,0.11,126,0,1.00,0.00,845,289,0.69,0.23
little_char_375_h.png,h,,68,32,0.68,0.32,100,0,1.00,0.00,100,0,1.00,0.00,65,35,0.65,0.35,65,35,0.65,0.35,63,37,0.63,0.37,49,51,0.49,0.51,95,5,0.95,0.05,67,33,0.67,0.33,672,228,0.72,0.25
little_char_214_l.png,l,,401,7,0.98,0.02,390,18,0.96,0.04,406,2,1.00,0.00,404,4,0.99,0.01,345,63,0.85,0.15,408,0,1.00,0.00,407,1,1.00,0.00,370,38,0.91,0.09,406,2,1.00,0.00,3537,135,0.93,0.04
little_char_782_k.png,k,k,83,25,0.77,0.23,108,0,1.00,0.00,108,0,1.00,0.00,61,47,0.56,0.44,68,40,0.63,0.37,67,41,0.62,0.38,62,46,0.57,0.43,57,51,0.53,0.47,81,27,0.75,0.25,695,277,0.65,0.26
little_char_221_r.png,r,c,34,30,0.53,0.47,30,34,0.47,0.53,33,31,0.52,0.48,25,39,0.39,0.61,54,10,0.84,0.16,64,0,1.00,0.00,33,31,0.52,0.48,57,7,0.89,0.11,64,0,1.00,0.00,394,182,0.58,0.27
little_char_207_q.png,q,,47,37,0.56,0.44,51,33,0.61,0.39,46,38,0.55,0.45,77,7,0.92,0.08,21,63,0.25,0.75,40,44,0.48,0.52,84,0,1.00,0.00,28,56,0.33,0.67,84,0,1.00,0.00,478,278,0.60,0.35
little_char_242_q.png,q,g,56,22,0.72,0.28,36,42,0.46,0.54,33,45,0.42,0.58,61,17,0.78,0.22,18,60,0.23,0.77,39,39,0.50,0.50,74,4,0.95,0.05,32,46,0.41,0.59,78,0,1.00,0.00,427,275,0.58,0.37
little_char_277_x.png,x,k,389,2,0.99,0.01,370,21,0.95,0.05,359,32,0.92,0.08,391,0,1.00,0.00,254,137,0.65,0.35,390,1,1.00,0.00,383,8,0.98,0.02,333,58,0.85,0.15,391,0,1.00,0.00,3260,259,0.87,0.07
little_char_131_m.png,m,m,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,365,43,0.89,0.11,273,135,0.67,0.33,355,53,0.87,0.13,388,20,0.95,0.05,388,20,0.95,0.05,386,22,0.95,0.05,3379,293,0.89,0.08
