Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_0_3,Black_0_3,White_Density_0_3,Black_Density_0_3,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_1_3,Black_1_3,White_Density_1_3,Black_Density_1_3,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,White_2_3,Black_2_3,White_Density_2_3,Black_Density_2_3,White_3_0,Black_3_0,White_Density_3_0,Black_Density_3_0,White_3_1,Black_3_1,White_Density_3_1,Black_Density_3_1,White_3_2,Black_3_2,White_Density_3_2,Black_Density_3_2,White_3_3,Black_3_3,White_Density_3_3,Black_Density_3_3,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
little_char_452_t.png,t,,70,0,1.00,0.00,63,7,0.90,0.10,36,34,0.51,0.49,70,0,1.00,0.00,70,0,1.00,0.00,50,20,0.71,0.29,51,19,0.73,0.27,70,0,1.00,0.00,57,13,0.81,0.19,26,44,0.37,0.63,42,28,0.60,0.40,50,20,0.71,0.29,70,0,1.00,0.00,37,33,0.53,0.47,66,4,0.94,0.06,70,0,1.00,0.00,898,222,0.78,0.19
little_char_550_d.png,d,,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,187,47,0.80,0.20,229,5,0.98,0.02,223,11,0.95,0.05,105,129,0.45,0.55,191,43,0.82,0.18,221,13,0.94,0.06,234,0,1.00,0.00,226,8,0.97,0.03,234,0,1.00,0.00,221,13,0.94,0.06,3473,271,0.91,0.07
little_char_967_v.png,v,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,227,7,0.97,0.03,203,31,0.87,0.13,234,0,1.00,0.00,232,2,0.99,0.01,135,99,0.58,0.42,201,33,0.86,0.14,234,0,1.00,0.00,234,0,1.00,0.00,189,45,0.81,0.19,234,0,1.00,0.00,234,0,1.00,0.00,3525,219,0.91,0.06
little_char_1173_t.png,t,t,48,0,1.00,0.00,24,24,0.50,0.50,47,1,0.98,0.02,48,0,1.00,0.00,33,15,0.69,0.31,7,41,0.15,0.85,24,24,0.50,0.50,35,13,0.73,0.27,48,0,1.00,0.00,12,36,0.25,0.75,48,0,1.00,0.00,48,0,1.00,0.00,48,0,1.00,0.00,18,30,0.38,0.62,46,2,0.96,0.04,48,0,1.00,0.00,582,186,0.73,0.23
little_char_75_q.png,q,,28,12,0.70,0.30,20,20,0.50,0.50,20,20,0.50,0.50,18,22,0.45,0.55,26,14,0.65,0.35,15,25,0.38,0.62,24,16,0.60,0.40,5,35,0.12,0.88,40,0,1.00,0.00,40,0,1.00,0.00,19,21,0.47,0.53,29,11,0.72,0.28,40,0,1.00,0.00,40,0,1.00,0.00,18,22,0.45,0.55,40,0,1.00,0.00,422,218,0.60,0.31
little_char_508_v.png,v,,22,14,0.61,0.39,33,3,0.92,0.08,36,0,1.00,0.00,25,11,0.69,0.31,17,19,0.47,0.53,26,10,0.72,0.28,35,1,0.97,0.03,8,28,0.22,0.78,24,12,0.67,0.33,15,21,0.42,0.58,18,18,0.50,0.50,25,11,0.69,0.31,36,0,1.00,0.00,11,25,0.31,0.69,10,26,0.28,0.72,36,0,1.00,0.00,377,199,0.52,0.27
little_char_730_w.png,w,w,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,220,14,0.94,0.06,208,26,0.89,0.11,212,22,0.91,0.09,213,21,0.91,0.09,225,9,0.96,0.04,176,58,0.75,0.25,143,91,0.61,0.39,180,54,0.77,0.23,234,0,1.00,0.00,195,39,0.83,0.17,197,37,0.84,0.16,220,14,0.94,0.06,3358,386,0.85,0.10
little_char_898_q.png,q,a,251,1,1.00,0.00,236,16,0.94,0.06,234,18,0.93,0.07,234,18,0.93,0.07,251,1,1.00,0.00,81,171,0.32,0.68,241,11,0.96,0.04,252,0,1.00,0.00,252,0,1.00,0.00,166,86,0.66,0.34,251,1,1.00,0.00,252,0,1.00,0.00,243,9,0.96,0.04,226,26,0.90,0.10,252,0,1.00,0.00,252,0,1.00,0.00,3674,358,0.90,0.09
little_char_677_p.png,p,r,47,1,0.98,0.02,21,27,0.44,0.56,21,27,0.44,0.56,30,18,0.62,0.38,26,22,0.54,0.46,16,32,0.33,0.67,28,20,0.58,0.42,19,29,0.40,0.60,16,32,0.33,0.67,47,1,0.98,0.02,48,0,1.00,0.00,48,0,1.00,0.00,13,35,0.27,0.73,48,0,1.00,0.00,48,0,1.00,0.00,48,0,1.00,0.00,524,244,0.58,0.27
little_char_260_a.png,a,,233,1,1.00,0.00,228,6,0.97,0.03,230,4,0.98,0.02,233,1,1.00,0.00,234,0,1.00,0.00,162,72,0.69,0.31,177,57,0.76,0.24,234,0,1.00,0.00,234,0,1.00,0.00,169,65,0.72,0.28,147,87,0.63,0.37,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3451,293,0.87,0.07
little_char_1363_n.png,n,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,225,9,0.96,0.04,188,46,0.80,0.20,234,0,1.00,0.00,234,0,1.00,0.00,159,75,0.68,0.32,173,61,0.74,0.26,234,0,1.00,0.00,234,0,1.00,0.00,231,3,0.99,0.01,221,13,0.94,0.06,234,0,1.00,0.00,234,0,1.00,0.00,3536,208,0.93,0.05
little_char_139_s.png,s,s,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,220,1,1.00,0.00,192,29,0.87,0.13,221,0,1.00,0.00,221,0,1.00,0.00,212,9,0.96,0.04,135,86,0.61,0.39,221,0,1.00,0.00,221,0,1.00,0.00,205,16,0.93,0.07,179,42,0.81,0.19,221,0,1.00,0.00,221,0,1.00,0.00,3353,183,0.87,0.05
little_char_489_w.png,w,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,213,21,0.91,0.09,185,49,0.79,0.21,216,18,0.92,0.08,234,0,1.00,0.00,229,5,0.98,0.02,133,101,0.57,0.43,128,106,0.55,0.45,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,223,11,0.95,0.05,3432,312,0.92,0.08
little_char_433_u.png,u,y,28,21,0.57,0.43,49,0,1.00,0.00,49,0,1.00,0.00,39,10,0.80,0.20,28,21,0.57,0.43,49,0,1.00,0.00,49,0,1.00,0.00,20,29,0.41,0.59,24,25,0.49,0.51,46,3,0.94,0.06,41,8,0.84,0.16,24,25,0.49,0.51,45,4,0.92,0.08,20,29,0.41,0.59,19,30,0.39,0.61,42,7,0.86,0.14,572,212,0.73,0.27
little_char_668_w.png,w,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,196,38,0.84,0.16,211,23,0.90,0.10,230,4,0.98,0.02,234,0,1.00,0.00,145,89,0.62,0.38,115,119,0.49,0.51,220,14,0.94,0.06,234,0,1.00,0.00,215,19,0.92,0.08,234,0,1.00,0.00,234,0,1.00,0.00,3438,306,0.90,0.08
little_char_42_m.png,m,m,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,165,69,0.71,0.29,198,36,0.85,0.15,234,0,1.00,0.00,223,11,0.95,0.05,125,109,0.53,0.47,141,93,0.60,0.40,222,12,0.95,0.05,234,0,1.00,0.00,234,0,1.00,0.00,229,5,0.98,0.02,226,8,0.97,0.03,3399,345,0.87,0.09
little_char_943_w.png,w,,50,0,1.00,0.00,50,0,1.00,0.00,50,0,1.00,0.00,45,5,0.90,0.10,36,14,0.72,0.28,50,0,1.00,0.00,47,3,0.94,0.06,42,8,0.84,0.16,27,23,0.54,0.46,49,1,0.98,0.02,17,33,0.34,0.66,33,17,0.66,0.34,15,35,0.30,0.70,14,36,0.28,0.72,13,37,0.26,0.74,12,38,0.24,0.76,550,250,0.56,0.25
little_char_874_y.png,y,,229,5,0.98,0.02,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,214,20,0.91,0.09,158,76,0.68,0.32,234,0,1.00,0.00,234,0,1.00,0.00,229,5,0.98,0.02,119,115,0.51,0.49,229,5,0.98,0.02,234,0,1.00,0.00,233,1,1.00,0.00,179,55,0.76,0.24,228,6,0.97,0.03,234,0,1.00,0.00,3455,289,0.88,0.07
little_char_1337_f.png,f,,220,1,1.00,0.00,204,17,0.92,0.08,221,0,1.00,0.00,221,0,1.00,0.00,175,46,0.79,0.21,155,66,0.70,0.30,221,0,1.00,0.00,221,0,1.00,0.00,135,86,0.61,0.39,192,29,0.87,0.13,221,0,1.00,0.00,221,0,1.00,0.00,211,10,0.95,0.05,191,30,0.86,0.14,221,0,1.00,0.00,221,0,1.00,0.00,3251,285,0.88,0.08
little_char_498_h.png,h,,44,19,0.70,0.30,56,7,0.89,0.11,63,0,1.00,0.00,63,0,1.00,0.00,31,32,0.49,0.51,63,0,1.00,0.00,63,0,1.00,0.00,63,0,1.00,0.00,32,31,0.51,0.49,41,22,0.65,0.35,36,27,0.57,0.43,19,44,0.30,0.70,43,20,0.68,0.32,47,16,0.75,0.25,59,4,0.94,0.06,31,32,0.49,0.51,754,254,0.67,0.22
little_char_355_m.png,m,,49,5,0.91,0.09,30,24,0.56,0.44,52,2,0.96,0.04,47,7,0.87,0.13,29,25,0.54,0.46,26,28,0.48,0.52,29,25,0.54,0.46,25,29,0.46,0.54,21,33,0.39,0.61,35,19,0.65,0.35,31,23,0.57,0.43,31,23,0.57,0.43,32,22,0.59,0.41,45,9,0.83,0.17,44,10,0.81,0.19,37,17,0.69,0.31,563,301,0.62,0.33
little_char_1256_b.png,b,,221,0,1.00,0.00,200,21,0.90,0.10,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,186,35,0.84,0.16,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,129,92,0.58,0.42,161,60,0.73,0.27,221,0,1.00,0.00,221,0,1.00,0.00,173,48,0.78,0.22,205,16,0.93,0.07,221,0,1.00,0.00,3264,272,0.85,0.07
little_char_653_q.png,q,,27,13,0.68,0.33,18,22,0.45,0.55,16,24,0.40,0.60,34,6,0.85,0.15,17,23,0.42,0.57,22,18,0.55,0.45,23,17,0.57,0.42,17,23,0.42,0.57,40,0,1.00,0.00,36,4,0.90,0.10,14,26,0.35,0.65,25,15,0.62,0.38,40,0,1.00,0.00,40,0,1.00,0.00,18,22,0.45,0.55,33,7,0.82,0.17,420,220,0.64,0.33
little_char_1361_l.png,l,i,220,1,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,172,49,0.78,0.22,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,181,40,0.82,0.18,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,204,17,0.92,0.08,221,0,1.00,0.00,3429,107,0.91,0.03
little_char_262_c.png,c,c,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,231,3,0.99,0.01,172,62,0.74,0.26,234,0,1.00,0.00,234,0,1.00,0.00,178,56,0.76,0.24,189,45,0.81,0.19,213,21,0.91,0.09,234,0,1.00,0.00,231,3,0.99,0.01,210,24,0.90,0.10,234,0,1.00,0.00,234,0,1.00,0.00,3530,214,0.94,0.06
little_char_360_s.png,s,,35,0,1.00,0.00,33,2,0.94,0.06,16,19,0.46,0.54,21,14,0.60,0.40,35,0,1.00,0.00,26,9,0.74,0.26,12,23,0.34,0.66,31,4,0.89,0.11,33,2,0.94,0.06,34,1,0.97,0.03,14,21,0.40,0.60,35,0,1.00,0.00,18,17,0.51,0.49,17,18,0.49,0.51,6,29,0.17,0.83,31,4,0.89,0.11,397,163,0.62,0.25
little_char_751_a.png,a,a,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,203,18,0.92,0.08,152,69,0.69,0.31,206,15,0.93,0.07,221,0,1.00,0.00,182,39,0.82,0.18,142,79,0.64,0.36,174,47,0.79,0.21,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,209,12,0.95,0.05,3257,279,0.87,0.07
little_char_1048_w.png,w,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,234,0,1.00,0.00,201,33,0.86,0.14,164,70,0.70,0.30,193,41,0.82,0.18,234,0,1.00,0.00,201,33,0.86,0.14,126,108,0.54,0.46,158,76,0.68,0.32,234,0,1.00,0.00,3381,363,0.86,0.09
little_char_1023_j.png,j,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,200,21,0.90,0.10,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,176,45,0.80,0.20,221,0,1.00,0.00,221,0,1.00,0.00,187,34,0.85,0.15,147,74,0.67,0.33,221,0,1.00,0.00,221,0,1.00,0.00,3362,174,0.89,0.05
little_char_861_b.png,b,,214,7,0.97,0.03,207,14,0.94,0.06,205,16,0.93,0.07,207,14,0.94,0.06,221,0,1.00,0.00,188,33,0.85,0.15,221,0,1.00,0.00,221,0,1.00,0.00,220,1,1.00,0.00,135,86,0.61,0.39,187,34,0.85,0.15,221,0,1.00,0.00,212,9,0.96,0.04,156,65,0.71,0.29,204,17,0.92,0.08,221,0,1.00,0.00,3240,296,0.83,0.08
little_char_729_v.png,v,,232,2,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,228,6,0.97,0.03,225,9,0.96,0.04,213,21,0.91,0.09,208,26,0.89,0.11,234,0,1.00,0.00,209,25,0.89,0.11,147,87,0.63,0.37,193,41,0.82,0.18,234,0,1.00,0.00,234,0,1.00,0.00,191,43,0.82,0.18,233,1,1.00,0.00,234,0,1.00,0.00,3483,261,0.88,0.07
little_char_133_o.png,o,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,201,33,0.86,0.14,230,4,0.98,0.02,234,0,1.00,0.00,234,0,1.00,0.00,156,78,0.67,0.33,164,70,0.70,0.30,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,230,4,0.98,0.02,234,0,1.00,0.00,3554,190,0.91,0.05
little_char_470_s.png,s,s,48,0,1.00,0.00,42,6,0.88,0.12,9,39,0.19,0.81,17,31,0.35,0.65,48,0,1.00,0.00,40,8,0.83,0.17,25,23,0.52,0.48,48,0,1.00,0.00,48,0,1.00,0.00,48,0,1.00,0.00,21,27,0.44,0.56,48,0,1.00,0.00,31,17,0.65,0.35,24,24,0.50,0.50,13,35,0.27,0.73,48,0,1.00,0.00,558,210,0.65,0.24
little_char_592_f.png,f,c,75,2,0.97,0.03,45,32,0.58,0.42,48,29,0.62,0.38,48,29,0.62,0.38,42,35,0.55,0.45,72,5,0.94,0.06,71,6,0.92,0.08,62,15,0.81,0.19,36,41,0.47,0.53,51,26,0.66,0.34,54,23,0.70,0.30,73,4,0.95,0.05,61,16,0.79,0.21,49,28,0.64,0.36,77,0,1.00,0.00,77,0,1.00,0.00,941,291,0.76,0.24
little_char_375_h.png,h,,26,23,0.53,0.47,49,0,1.00,0.00,49,0,1.00,0.00,49,0,1.00,0.00,24,25,0.49,0.51,49,0,1.00,0.00,49,0,1.00,0.00,49,0,1.00,0.00,28,21,0.57,0.43,31,18,0.63,0.37,21,28,0.43,0.57,15,34,0.31,0.69,16,33,0.33,0.67,36,13,0.73,0.27,49,0,1.00,0.00,30,19,0.61,0.39,570,214,0.61,0.23
little_char_214_l.png,l,,227,7,0.97,0.03,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,230,4,0.98,0.02,182,52,0.78,0.22,234,0,1.00,0.00,233,1,1.00,0.00,234,0,1.00,0.00,185,49,0.79,0.21,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,216,18,0.92,0.08,234,0,1.00,0.00,231,3,0.99,0.01,3608,136,0.95,0.04
little_char_782_k.png,k,k,46,17,0.73,0.27,63,0,1.00,0.00,63,0,1.00,0.00,63,0,1.00,0.00,34,29,0.54,0.46,63,0,1.00,0.00,48,15,0.76,0.24,40,23,0.63,0.37,29,34,0.46,0.54,27,36,0.43,0.57,39,24,0.62,0.38,62,1,0.98,0.02,51,12,0.81,0.19,20,43,0.32,0.68,35,28,0.56,0.44,48,15,0.76,0.24,731,277,0.69,0.26
little_char_221_r.png,r,c,22,14,0.61,0.39,12,24,0.33,0.67,12,24,0.33,0.67,13,23,0.36,0.64,13,23,0.36,0.64,26,10,0.72,0.28,36,0,1.00,0.00,36,0,1.00,0.00,18,18,0.50,0.50,18,18,0.50,0.50,36,0,1.00,0.00,36,0,1.00,0.00,25,11,0.69,0.31,19,17,0.53,0.47,36,0,1.00,0.00,36,0,1.00,0.00,394,182,0.58,0.27
little_char_207_q.png,q,,31,14,0.69,0.31,25,20,0.56,0.44,23,22,0.51,0.49,28,17,0.62,0.38,35,10,0.78,0.22,20,25,0.44,0.56,12,33,0.27,0.73,6,39,0.13,0.87,45,0,1.00,0.00,34,11,0.76,0.24,5,40,0.11,0.89,37,8,0.82,0.18,45,0,1.00,0.00,20,25,0.44,0.56,31,14,0.69,0.31,45,0,1.00,0.00,442,278,0.55,0.35
little_char_242_q.png,q,g,35,1,0.97,0.03,17,19,0.47,0.53,12,24,0.33,0.67,14,22,0.39,0.61,23,13,0.64,0.36,9,27,0.25,0.75,20,16,0.56,0.44,1,35,0.03,0.97,36,0,1.00,0.00,25,11,0.69,0.31,0,36,0.00,1.00,19,17,0.53,0.47,36,0,1.00,0.00,16,20,0.44,0.56,18,18,0.50,0.50,36,0,1.00,0.00,317,259,0.43,0.35
little_char_277_x.png,x,k,220,1,1.00,0.00,215,6,0.97,0.03,210,11,0.95,0.05,205,16,0.93,0.07,221,0,1.00,0.00,196,25,0.89,0.11,153,68,0.69,0.31,221,0,1.00,0.00,221,0,1.00,0.00,146,75,0.66,0.34,181,40,0.82,0.18,221,0,1.00,0.00,221,0,1.00,0.00,207,14,0.94,0.06,219,2,0.99,0.01,221,0,1.00,0.00,3278,258,0.87,0.07
little_char_131_m.png,m,m,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,176,58,0.75,0.25,186,48,0.79,0.21,234,0,1.00,0.00,234,0,1.00,0.00,130,104,0.56,0.44,151,83,0.65,0.35,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3451,293,0.90,0.08
little_char_1032_u.png,u,u,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,196,25,0.89,0.11,217,4,0.98,0.02,207,14,0.94,0.06,221,0,1.00,0.00,169,52,0.76,0.24,172,49,0.78,0.22,211,10,0.95,0.05,221,0,1.00,0.00,215,6,0.97,0.03,170,51,0.77,0.23,221,0,1.00,0.00,221,0,1.00,0.00,3325,211,0.88,0.06
little_char_1079_m.png,m,,63,0,1.00,0.00,31,32,0.49,0.51,49,14,0.78,0.22,54,9,0.86,0.14,22,41,0.35,0.65,49,14,0.78,0.22,17,46,0.27,0.73,23,40,0.37,0.63,32,31,0.51,0.49,58,5,0.92,0.08,30,33,0.48,0.52,36,27,0.57,0.43,54,9,0.86,0.14,55,8,0.87,0.13,52,11,0.83,0.17,33,30,0.52,0.48,658,350,0.61,0.33
little_char_691_d.png,d,,221,0,1.00,0.00,217,4,0.98,0.02,208,13,0.94,0.06,206,15,0.93,0.07,221,0,1.00,0.00,221,0,1.00,0.00,183,38,0.83,0.17,221,0,1.00,0.00,220,1,1.00,0.00,123,98,0.56,0.44,150,71,0.68,0.32,221,0,1.00,0.00,221,0,1.00,0.00,187,34,0.85,0.15,207,14,0.94,0.06,221,0,1.00,0.00,3248,288,0.83,0.07
little_char_710_e.png,e,e,42,0,1.00,0.00,26,16,0.62,0.38,13,29,0.31,0.69,40,2,0.95,0.05,22,20,0.52,0.48,14,28,0.33,0.67,12,30,0.29,0.71,41,1,0.98,0.02,14,28,0.33,0.67,28,14,0.67,0.33,40,2,0.95,0.05,42,0,1.00,0.00,38,4,0.90,0.10,20,22,0.48,0.52,21,21,0.50,0.50,23,19,0.55,0.45,436,236,0.63,0.34
little_char_644_h.png,h,,34,15,0.69,0.31,44,5,0.90,0.10,49,0,1.00,0.00,49,0,1.00,0.00,26,23,0.53,0.47,43,6,0.88,0.12,27,22,0.55,0.45,33,16,0.67,0.33,16,33,0.33,0.67,22,27,0.45,0.55,45,4,0.92,0.08,23,26,0.47,0.53,30,19,0.61,0.39,47,2,0.96,0.04,49,0,1.00,0.00,27,22,0.55,0.45,564,220,0.63,0.24
little_char_253_y.png,y,,33,23,0.59,0.41,52,4,0.93,0.07,56,0,1.00,0.00,27,29,0.48,0.52,44,12,0.79,0.21,29,27,0.52,0.48,42,14,0.75,0.25,4,52,0.07,0.93,56,0,1.00,0.00,50,6,0.89,0.11,42,14,0.75,0.25,35,21,0.62,0.38,56,0,1.00,0.00,48,8,0.86,0.14,36,20,0.64,0.36,43,13,0.77,0.23,653,243,0.66,0.24
little_char_1287_j.png,j,,36,0,1.00,0.00,31,5,0.86,0.14,20,16,0.56,0.44,36,0,1.00,0.00,36,0,1.00,0.00,36,0,1.00,0.00,16,20,0.44,0.56,26,10,0.72,0.28,36,0,1.00,0.00,36,0,1.00,0.00,35,1,0.97,0.03,12,24,0.33,0.67,16,20,0.44,0.56,12,24,0.33,0.67,16,20,0.44,0.56,14,22,0.39,0.61,414,162,0.64,0.25
little_char_939_u.png,u,c,35,1,0.97,0.03,35,1,0.97,0.03,36,0,1.00,0.00,21,15,0.58,0.42,12,24,0.33,0.67,22,14,0.61,0.39,36,0,1.00,0.00,14,22,0.39,0.61,10,26,0.28,0.72,35,1,0.97,0.03,36,0,1.00,0.00,13,23,0.36,0.64,25,11,0.69,0.31,12,24,0.33,0.67,15,21,0.42,0.58,17,19,0.47,0.53,374,202,0.55,0.30
little_char_1333_u.png,u,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,191,30,0.86,0.14,180,41,0.81,0.19,221,0,1.00,0.00,221,0,1.00,0.00,127,94,0.57,0.43,176,45,0.80,0.20,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,3326,210,0.88,0.06
little_char_1188_v.png,v,a,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,213,8,0.96,0.04,200,21,0.90,0.10,210,11,0.95,0.05,221,0,1.00,0.00,221,0,1.00,0.00,106,115,0.48,0.52,219,2,0.99,0.01,221,0,1.00,0.00,221,0,1.00,0.00,192,29,0.87,0.13,221,0,1.00,0.00,221,0,1.00,0.00,3350,186,0.87,0.05
little_char_528_w.png,w,s,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,199,35,0.85,0.15,176,58,0.75,0.25,234,0,1.00,0.00,234,0,1.00,0.00,147,87,0.63,0.37,110,124,0.47,0.53,223,11,0.95,0.05,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3429,315,0.88,0.08
little_char_240_w.png,w,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,234,0,1.00,0.00,192,42,0.82,0.18,140,94,0.60,0.40,195,39,0.83,0.17,234,0,1.00,0.00,175,59,0.75,0.25,189,45,0.81,0.19,233,1,1.00,0.00,3462,282,0.88,0.07
little_char_295_l.png,l,f,10,0,1.00,0.00,8,2,0.80,0.20,4,6,0.40,0.60,5,5,0.50,0.50,10,0,1.00,0.00,3,7,0.30,0.70,0,10,0.00,1.00,1,9,0.10,0.90,8,2,0.80,0.20,0,10,0.00,1.00,2,8,0.20,0.80,10,0,1.00,0.00,6,4,0.60,0.40,0,10,0.00,1.00,2,8,0.20,0.80,8,2,0.80,0.20,77,83,0.33,0.36
little_char_1350_r.png,r,a,49,0,1.00,0.00,28,21,0.57,0.43,21,28,0.43,0.57,32,17,0.65,0.35,29,20,0.59,0.41,40,9,0.82,0.18,49,0,1.00,0.00,47,2,0.96,0.04,15,34,0.31,0.69,49,0,1.00,0.00,49,0,1.00,0.00,49,0,1.00,0.00,19,30,0.39,0.61,49,0,1.00,0.00,49,0,1.00,0.00,49,0,1.00,0.00,623,161,0.74,0.19
little_char_481_m.png,m,,234,0,1.00,0.00,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,225,9,0.96,0.04,132,102,0.56,0.44,170,64,0.73,0.27,234,0,1.00,0.00,234,0,1.00,0.00,180,54,0.77,0.23,160,74,0.68,0.32,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,231,3,0.99,0.01,234,0,1.00,0.00,3437,307,0.90,0.08
little_char_738_z.png,z,,49,23,0.68,0.32,39,33,0.54,0.46,17,55,0.24,0.76,69,3,0.96,0.04,64,8,0.89,0.11,59,13,0.82,0.18,25,47,0.35,0.65,57,15,0.79,0.21,56,16,0.78,0.22,16,56,0.22,0.78,44,28,0.61,0.39,49,23,0.68,0.32,50,22,0.69,0.31,28,44,0.39,0.61,27,45,0.38,0.62,46,26,0.64,0.36,695,457,0.57,0.37
little_char_454_a.png,a,a,221,0,1.00,0.00,221,0,1.00,0.00,219,2,0.99,0.01,209,12,0.95,0.05,221,0,1.00,0.00,159,62,0.72,0.28,159,62,0.72,0.28,221,0,1.00,0.00,221,0,1.00,0.00,147,74,0.67,0.33,132,89,0.60,0.40,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,3235,301,0.83,0.08
little_char_492_p.png,p,p,54,6,0.90,0.10,43,17,0.72,0.28,35,25,0.58,0.42,29,31,0.48,0.52,46,14,0.77,0.23,21,39,0.35,0.65,41,19,0.68,0.32,43,17,0.72,0.28,28,32,0.47,0.53,38,22,0.63,0.37,60,0,1.00,0.00,60,0,1.00,0.00,35,25,0.58,0.42,55,5,0.92,0.08,60,0,1.00,0.00,60,0,1.00,0.00,708,252,0.71,0.25
little_char_428_e.png,e,,42,0,1.00,0.00,25,17,0.60,0.40,20,22,0.48,0.52,28,14,0.67,0.33,23,19,0.55,0.45,10,32,0.24,0.76,14,28,0.33,0.67,31,11,0.74,0.26,19,23,0.45,0.55,42,0,1.00,0.00,42,0,1.00,0.00,42,0,1.00,0.00,25,17,0.60,0.40,15,27,0.36,0.64,25,17,0.60,0.40,31,11,0.74,0.26,434,238,0.60,0.33
