Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_0_3,Black_0_3,White_Density_0_3,Black_Density_0_3,White_0_4,Black_0_4,White_Density_0_4,Black_Density_0_4,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_1_3,Black_1_3,White_Density_1_3,Black_Density_1_3,White_1_4,Black_1_4,White_Density_1_4,Black_Density_1_4,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,White_2_3,Black_2_3,White_Density_2_3,Black_Density_2_3,White_2_4,Black_2_4,White_Density_2_4,Black_Density_2_4,White_3_0,Black_3_0,White_Density_3_0,Black_Density_3_0,White_3_1,Black_3_1,White_Density_3_1,Black_Density_3_1,White_3_2,Black_3_2,White_Density_3_2,Black_Density_3_2,White_3_3,Black_3_3,White_Density_3_3,Black_Density_3_3,White_3_4,Black_3_4,White_Density_3_4,Black_Density_3_4,White_4_0,Black_4_0,White_Density_4_0,Black_Density_4_0,White_4_1,Black_4_1,White_Density_4_1,Black_Density_4_1,White_4_2,Black_4_2,White_Density_4_2,Black_Density_4_2,White_4_3,Black_4_3,White_Density_4_3,Black_Density_4_3,White_4_4,Black_4_4,White_Density_4_4,Black_Density_4_4,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density,Letter_From_Random_Forest
big_char_399_T.png,T,T,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,101,39,0.72,0.28,58,82,0.41,0.59,72,68,0.51,0.49,135,5,0.96,0.04,140,0,1.0,0.0,140,0,1.0,0.0,93,47,0.66,0.34,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,121,19,0.86,0.14,116,24,0.83,0.17,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,131,9,0.94,0.06,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3207,293,0.82,0.08,T
big_char_240_P.png,P,P,35,0,1.0,0.0,35,0,1.0,0.0,23,12,0.66,0.34,11,24,0.31,0.69,16,19,0.46,0.54,35,0,1.0,0.0,13,22,0.37,0.63,21,14,0.6,0.4,32,3,0.91,0.09,3,32,0.09,0.91,25,10,0.71,0.29,7,28,0.2,0.8,14,21,0.4,0.6,11,24,0.31,0.69,28,7,0.8,0.2,9,26,0.26,0.74,22,13,0.63,0.37,35,0,1.0,0.0,35,0,1.0,0.0,35,0,1.0,0.0,12,23,0.34,0.66,26,9,0.74,0.26,35,0,1.0,0.0,35,0,1.0,0.0,35,0,1.0,0.0,588,287,0.55,0.27,P
big_char_275_Y.png,Y,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,112,28,0.8,0.2,96,44,0.69,0.31,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,82,58,0.59,0.41,64,76,0.46,0.54,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,126,14,0.9,0.1,111,29,0.79,0.21,127,13,0.91,0.09,140,0,1.0,0.0,140,0,1.0,0.0,106,34,0.76,0.24,115,25,0.82,0.18,105,35,0.75,0.25,140,0,1.0,0.0,3144,356,0.82,0.09,Y
big_char_1062_Y.png,Y,,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,113,41,0.73,0.27,131,23,0.85,0.15,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,111,43,0.72,0.28,99,55,0.64,0.36,154,0,1.0,0.0,154,0,1.0,0.0,151,3,0.98,0.02,117,37,0.76,0.24,86,68,0.56,0.44,154,0,1.0,0.0,154,0,1.0,0.0,151,3,0.98,0.02,97,57,0.63,0.37,86,68,0.56,0.44,154,0,1.0,0.0,154,0,1.0,0.0,3452,398,0.87,0.1,Y
big_char_1057_G.png,G,,49,0,1.0,0.0,40,9,0.82,0.18,22,27,0.45,0.55,18,31,0.37,0.63,29,20,0.59,0.41,35,14,0.71,0.29,31,18,0.63,0.37,46,3,0.94,0.06,49,0,1.0,0.0,49,0,1.0,0.0,26,23,0.53,0.47,45,4,0.92,0.08,18,31,0.37,0.63,16,33,0.33,0.67,47,2,0.96,0.04,18,31,0.37,0.63,44,5,0.9,0.1,49,0,1.0,0.0,13,36,0.27,0.73,28,21,0.57,0.43,47,2,0.96,0.04,32,17,0.65,0.35,22,27,0.45,0.55,13,36,0.27,0.73,44,5,0.9,0.1,830,395,0.62,0.3,G
big_char_1392_C.png,C,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,104,36,0.74,0.26,79,61,0.56,0.44,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,101,39,0.72,0.28,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,103,37,0.74,0.26,88,52,0.63,0.37,130,10,0.93,0.07,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3265,235,0.84,0.06,C
big_char_143_R.png,R,,46,2,0.96,0.04,33,15,0.69,0.31,22,26,0.46,0.54,22,26,0.46,0.54,48,0,1.0,0.0,27,21,0.56,0.44,7,41,0.15,0.85,38,10,0.79,0.21,11,37,0.23,0.77,42,6,0.88,0.12,14,34,0.29,0.71,22,26,0.46,0.54,12,36,0.25,0.75,41,7,0.85,0.15,48,0,1.0,0.0,14,34,0.29,0.71,38,10,0.79,0.21,14,34,0.29,0.71,47,1,0.98,0.02,48,0,1.0,0.0,40,8,0.83,0.17,45,3,0.94,0.06,36,12,0.75,0.25,18,30,0.38,0.62,39,9,0.81,0.19,772,428,0.56,0.31,R
big_char_1235_V.png,V,,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,115,25,0.82,0.18,140,0,1.0,0.0,103,37,0.74,0.26,140,0,1.0,0.0,140,0,1.0,0.0,98,42,0.7,0.3,111,29,0.79,0.21,119,21,0.85,0.15,140,0,1.0,0.0,140,0,1.0,0.0,119,21,0.85,0.15,87,53,0.62,0.38,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3271,229,0.86,0.06,V
big_char_150_X.png,X,,56,0,1.0,0.0,25,31,0.45,0.55,56,0,1.0,0.0,50,6,0.89,0.11,30,26,0.54,0.46,56,0,1.0,0.0,23,33,0.41,0.59,42,14,0.75,0.25,14,42,0.25,0.75,45,11,0.8,0.2,56,0,1.0,0.0,29,27,0.52,0.48,13,43,0.23,0.77,54,2,0.96,0.04,56,0,1.0,0.0,41,15,0.73,0.27,16,40,0.29,0.71,17,39,0.3,0.7,53,3,0.95,0.05,56,0,1.0,0.0,42,14,0.75,0.25,56,0,1.0,0.0,48,8,0.86,0.14,22,34,0.39,0.61,56,0,1.0,0.0,1012,388,0.67,0.26,X
big_char_1347_X.png,X,D,36,0,1.0,0.0,30,6,0.83,0.17,36,0,1.0,0.0,33,3,0.92,0.08,17,19,0.47,0.53,36,0,1.0,0.0,11,25,0.31,0.69,33,3,0.92,0.08,14,22,0.39,0.61,32,4,0.89,0.11,36,0,1.0,0.0,15,21,0.42,0.58,9,27,0.25,0.75,30,6,0.83,0.17,36,0,1.0,0.0,36,0,1.0,0.0,14,22,0.39,0.61,8,28,0.22,0.78,36,0,1.0,0.0,36,0,1.0,0.0,20,16,0.56,0.44,27,9,0.75,0.25,20,16,0.56,0.44,30,6,0.83,0.17,36,0,1.0,0.0,667,233,0.67,0.24,X
big_char_1270_A.png,A,F,35,0,1.0,0.0,35,0,1.0,0.0,25,10,0.71,0.29,12,23,0.34,0.66,14,21,0.4,0.6,35,0,1.0,0.0,9,26,0.26,0.74,9,26,0.26,0.74,35,0,1.0,0.0,7,28,0.2,0.8,30,5,0.86,0.14,2,33,0.06,0.94,20,15,0.57,0.43,8,27,0.23,0.77,4,31,0.11,0.89,16,19,0.46,0.54,17,18,0.49,0.51,35,0,1.0,0.0,23,12,0.66,0.34,11,24,0.31,0.69,15,20,0.43,0.57,34,1,0.97,0.03,35,0,1.0,0.0,24,11,0.69,0.31,23,12,0.66,0.34,513,362,0.53,0.37,A
big_char_299_Q.png,Q,,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,125,15,0.89,0.11,83,57,0.59,0.41,116,24,0.83,0.17,140,0,1.0,0.0,139,1,0.99,0.01,67,73,0.48,0.52,131,9,0.94,0.06,94,46,0.67,0.33,140,0,1.0,0.0,114,26,0.81,0.19,68,72,0.49,0.51,88,52,0.63,0.37,107,33,0.76,0.24,140,0,1.0,0.0,122,18,0.87,0.13,137,3,0.98,0.02,130,10,0.93,0.07,140,0,1.0,0.0,140,0,1.0,0.0,3060,440,0.79,0.11,Q
big_char_648_Q.png,Q,Y,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,115,25,0.82,0.18,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,103,37,0.74,0.26,100,40,0.71,0.29,96,44,0.69,0.31,140,0,1.0,0.0,140,0,1.0,0.0,70,70,0.5,0.5,116,24,0.83,0.17,96,44,0.69,0.31,140,0,1.0,0.0,139,1,0.99,0.01,94,46,0.67,0.33,74,66,0.53,0.47,135,5,0.96,0.04,140,0,1.0,0.0,3096,404,0.79,0.1,Q
big_char_463_Z.png,Z,,37,5,0.88,0.12,20,22,0.48,0.52,17,25,0.4,0.6,18,24,0.43,0.57,42,0,1.0,0.0,30,12,0.71,0.29,36,6,0.86,0.14,38,4,0.9,0.1,12,30,0.29,0.71,42,0,1.0,0.0,24,18,0.57,0.43,18,24,0.43,0.57,6,36,0.14,0.86,12,30,0.29,0.71,28,14,0.67,0.33,32,10,0.76,0.24,16,26,0.38,0.62,40,2,0.95,0.05,42,0,1.0,0.0,42,0,1.0,0.0,13,29,0.31,0.69,29,13,0.69,0.31,27,15,0.64,0.36,20,22,0.48,0.52,40,2,0.95,0.05,681,369,0.58,0.32,Z
big_char_762_M.png,M,A,56,0,1.0,0.0,28,28,0.5,0.5,43,13,0.77,0.23,56,0,1.0,0.0,48,8,0.86,0.14,47,9,0.84,0.16,36,20,0.64,0.36,22,34,0.39,0.61,24,32,0.43,0.57,20,36,0.36,0.64,27,29,0.48,0.52,46,10,0.82,0.18,8,48,0.14,0.86,46,10,0.82,0.18,41,15,0.73,0.27,18,38,0.32,0.68,55,1,0.98,0.02,20,36,0.36,0.64,56,0,1.0,0.0,32,24,0.57,0.43,33,23,0.59,0.41,56,0,1.0,0.0,48,8,0.86,0.14,56,0,1.0,0.0,37,19,0.66,0.34,959,441,0.57,0.26,M
big_char_1055_E.png,E,E,24,6,0.8,0.2,15,15,0.5,0.5,9,21,0.3,0.7,6,24,0.2,0.8,22,8,0.73,0.27,13,17,0.43,0.57,24,6,0.8,0.2,24,6,0.8,0.2,24,6,0.8,0.2,28,2,0.93,0.07,19,11,0.63,0.37,4,26,0.13,0.87,6,24,0.2,0.8,6,24,0.2,0.8,20,10,0.67,0.33,16,14,0.53,0.47,28,2,0.93,0.07,30,0,1.0,0.0,30,0,1.0,0.0,30,0,1.0,0.0,8,22,0.27,0.73,11,19,0.37,0.63,17,13,0.57,0.43,25,5,0.83,0.17,30,0,1.0,0.0,469,281,0.56,0.33,E
big_char_744_Y.png,Y,E,153,1,0.99,0.01,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,118,36,0.77,0.23,123,31,0.8,0.2,149,5,0.97,0.03,154,0,1.0,0.0,154,0,1.0,0.0,145,9,0.94,0.06,82,72,0.53,0.47,134,20,0.87,0.13,154,0,1.0,0.0,154,0,1.0,0.0,118,36,0.77,0.23,122,32,0.79,0.21,117,37,0.76,0.24,154,0,1.0,0.0,154,0,1.0,0.0,140,14,0.91,0.09,119,35,0.77,0.23,154,0,1.0,0.0,154,0,1.0,0.0,3522,328,0.89,0.08,Y
big_char_1228_D.png,D,D,140,0,1.0,0.0,140,0,1.0,0.0,115,25,0.82,0.18,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,85,55,0.61,0.39,103,37,0.74,0.26,140,0,1.0,0.0,140,0,1.0,0.0,135,5,0.96,0.04,97,43,0.69,0.31,88,52,0.63,0.37,140,0,1.0,0.0,140,0,1.0,0.0,120,20,0.86,0.14,66,74,0.47,0.53,78,62,0.56,0.44,140,0,1.0,0.0,140,0,1.0,0.0,131,9,0.94,0.06,125,15,0.89,0.11,140,0,1.0,0.0,140,0,1.0,0.0,3103,397,0.82,0.11,D
big_char_1199_M.png,M,M,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,103,37,0.74,0.26,129,11,0.92,0.08,129,11,0.92,0.08,140,0,1.0,0.0,140,0,1.0,0.0,78,62,0.56,0.44,60,80,0.43,0.57,67,73,0.48,0.52,140,0,1.0,0.0,130,10,0.93,0.07,97,43,0.69,0.31,72,68,0.51,0.49,90,50,0.64,0.36,140,0,1.0,0.0,140,0,1.0,0.0,138,2,0.99,0.01,138,2,0.99,0.01,134,6,0.96,0.04,140,0,1.0,0.0,3044,456,0.8,0.12,M
big_char_1394_E.png,E,E,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,109,31,0.78,0.22,76,64,0.54,0.46,135,5,0.96,0.04,140,0,1.0,0.0,140,0,1.0,0.0,129,11,0.92,0.08,69,71,0.49,0.51,115,25,0.82,0.18,140,0,1.0,0.0,140,0,1.0,0.0,104,36,0.74,0.26,83,57,0.59,0.41,134,6,0.96,0.04,140,0,1.0,0.0,139,1,0.99,0.01,140,0,1.0,0.0,137,3,0.98,0.02,140,0,1.0,0.0,140,0,1.0,0.0,3190,310,0.82,0.08,E
big_char_145_T.png,T,,38,32,0.54,0.46,26,44,0.37,0.63,28,42,0.4,0.6,39,31,0.56,0.44,38,32,0.54,0.46,70,0,1.0,0.0,67,3,0.96,0.04,46,24,0.66,0.34,70,0,1.0,0.0,70,0,1.0,0.0,70,0,1.0,0.0,66,4,0.94,0.06,50,20,0.71,0.29,70,0,1.0,0.0,70,0,1.0,0.0,70,0,1.0,0.0,39,31,0.56,0.44,68,2,0.97,0.03,70,0,1.0,0.0,70,0,1.0,0.0,70,0,1.0,0.0,46,24,0.66,0.34,70,0,1.0,0.0,70,0,1.0,0.0,70,0,1.0,0.0,1461,289,0.77,0.15,T
big_char_764_K.png,K,K,26,30,0.46,0.54,54,2,0.96,0.04,56,0,1.0,0.0,37,19,0.66,0.34,54,2,0.96,0.04,24,32,0.43,0.57,44,12,0.79,0.21,28,28,0.5,0.5,47,9,0.84,0.16,56,0,1.0,0.0,20,36,0.36,0.64,39,17,0.7,0.3,56,0,1.0,0.0,56,0,1.0,0.0,56,0,1.0,0.0,21,35,0.38,0.62,23,33,0.41,0.59,36,20,0.64,0.36,55,1,0.98,0.02,56,0,1.0,0.0,27,29,0.48,0.52,56,0,1.0,0.0,46,10,0.82,0.18,29,27,0.52,0.48,35,21,0.62,0.38,1037,363,0.72,0.25,K
big_char_707_H.png,H,N,40,0,1.0,0.0,25,15,0.62,0.38,25,15,0.62,0.38,40,0,1.0,0.0,34,6,0.85,0.15,40,0,1.0,0.0,11,29,0.28,0.72,33,7,0.82,0.17,35,5,0.88,0.12,12,28,0.3,0.7,39,1,0.97,0.03,2,38,0.05,0.95,19,21,0.47,0.53,26,14,0.65,0.35,23,17,0.57,0.42,25,15,0.62,0.38,25,15,0.62,0.38,30,10,0.75,0.25,1,39,0.03,0.97,31,9,0.78,0.23,15,25,0.38,0.62,33,7,0.82,0.17,40,0,1.0,0.0,25,15,0.62,0.38,21,19,0.53,0.47,650,350,0.61,0.33,H
big_char_616_R.png,R,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,99,41,0.71,0.29,88,52,0.63,0.37,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,55,85,0.39,0.61,126,14,0.9,0.1,140,0,1.0,0.0,140,0,1.0,0.0,139,1,0.99,0.01,49,91,0.35,0.65,114,26,0.81,0.19,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,104,36,0.74,0.26,140,0,1.0,0.0,140,0,1.0,0.0,3154,346,0.84,0.09,R
big_char_788_T.png,T,,24,26,0.48,0.52,28,22,0.56,0.44,30,20,0.6,0.4,30,20,0.6,0.4,40,10,0.8,0.2,35,15,0.7,0.3,29,21,0.58,0.42,13,37,0.26,0.74,30,20,0.6,0.4,23,27,0.46,0.54,50,0,1.0,0.0,50,0,1.0,0.0,30,20,0.6,0.4,50,0,1.0,0.0,50,0,1.0,0.0,50,0,1.0,0.0,50,0,1.0,0.0,29,21,0.58,0.42,50,0,1.0,0.0,50,0,1.0,0.0,50,0,1.0,0.0,50,0,1.0,0.0,31,19,0.62,0.38,50,0,1.0,0.0,50,0,1.0,0.0,972,278,0.67,0.19,T
big_char_83_Z.png,Z,Z,24,6,0.8,0.2,12,18,0.4,0.6,9,21,0.3,0.7,10,20,0.33,0.67,27,3,0.9,0.1,19,11,0.63,0.37,25,5,0.83,0.17,30,0,1.0,0.0,16,14,0.53,0.47,19,11,0.63,0.37,30,0,1.0,0.0,16,14,0.53,0.47,10,20,0.33,0.67,1,29,0.03,0.97,11,19,0.37,0.63,30,0,1.0,0.0,27,3,0.9,0.1,10,20,0.33,0.67,29,1,0.97,0.03,30,0,1.0,0.0,30,0,1.0,0.0,10,20,0.33,0.67,18,12,0.6,0.4,20,10,0.67,0.33,18,12,0.6,0.4,481,269,0.52,0.29,Z
big_char_565_N.png,N,,39,1,0.97,0.03,22,18,0.55,0.45,39,1,0.97,0.03,40,0,1.0,0.0,40,0,1.0,0.0,31,9,0.78,0.23,1,39,0.03,0.97,34,6,0.85,0.15,40,0,1.0,0.0,29,11,0.72,0.28,24,16,0.6,0.4,20,20,0.5,0.5,28,12,0.7,0.3,40,0,1.0,0.0,18,22,0.45,0.55,17,23,0.42,0.57,34,6,0.85,0.15,16,24,0.4,0.6,37,3,0.93,0.07,20,20,0.5,0.5,29,11,0.72,0.28,40,0,1.0,0.0,12,28,0.3,0.7,16,24,0.4,0.6,32,8,0.8,0.2,698,302,0.6,0.26,N
big_char_124_B.png,B,R,40,0,1.0,0.0,33,7,0.82,0.17,19,21,0.47,0.53,17,23,0.42,0.57,28,12,0.7,0.3,36,4,0.9,0.1,8,32,0.2,0.8,40,0,1.0,0.0,19,21,0.47,0.53,26,14,0.65,0.35,20,20,0.5,0.5,26,14,0.65,0.35,11,29,0.28,0.72,24,16,0.6,0.4,40,0,1.0,0.0,8,32,0.2,0.8,33,7,0.82,0.17,37,3,0.93,0.07,14,26,0.35,0.65,34,6,0.85,0.15,21,19,0.53,0.47,19,21,0.47,0.53,20,20,0.5,0.5,16,24,0.4,0.6,12,28,0.3,0.7,601,399,0.57,0.38,B
big_char_550_P.png,P,,153,1,0.99,0.01,148,6,0.96,0.04,128,26,0.83,0.17,132,22,0.86,0.14,140,14,0.91,0.09,154,0,1.0,0.0,148,6,0.96,0.04,68,86,0.44,0.56,72,82,0.47,0.53,154,0,1.0,0.0,154,0,1.0,0.0,112,42,0.73,0.27,114,40,0.74,0.26,152,2,0.99,0.01,154,0,1.0,0.0,154,0,1.0,0.0,124,30,0.81,0.19,144,10,0.94,0.06,154,0,1.0,0.0,154,0,1.0,0.0,153,1,0.99,0.01,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,3482,368,0.89,0.09,P
big_char_246_V.png,V,V,22,20,0.52,0.48,38,4,0.9,0.1,42,0,1.0,0.0,42,0,1.0,0.0,28,14,0.67,0.33,20,22,0.48,0.52,27,15,0.64,0.36,42,0,1.0,0.0,38,4,0.9,0.1,13,29,0.31,0.69,33,9,0.79,0.21,16,26,0.38,0.62,41,1,0.98,0.02,13,29,0.31,0.69,35,7,0.83,0.17,42,0,1.0,0.0,13,29,0.31,0.69,18,24,0.43,0.57,28,14,0.67,0.33,42,0,1.0,0.0,42,0,1.0,0.0,23,19,0.55,0.45,16,26,0.38,0.62,42,0,1.0,0.0,42,0,1.0,0.0,758,292,0.62,0.24,V
big_char_1042_K.png,K,,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,139,1,0.99,0.01,110,30,0.79,0.21,134,6,0.96,0.04,140,0,1.0,0.0,140,0,1.0,0.0,138,2,0.99,0.01,73,67,0.52,0.48,102,38,0.73,0.27,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,85,55,0.61,0.39,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,116,24,0.83,0.17,81,59,0.58,0.42,122,18,0.87,0.13,140,0,1.0,0.0,3199,301,0.83,0.08,K
big_char_149_N.png,N,,40,0,1.0,0.0,26,14,0.65,0.35,40,0,1.0,0.0,40,0,1.0,0.0,40,0,1.0,0.0,40,0,1.0,0.0,9,31,0.23,0.78,40,0,1.0,0.0,40,0,1.0,0.0,25,15,0.62,0.38,37,3,0.93,0.07,4,36,0.1,0.9,40,0,1.0,0.0,40,0,1.0,0.0,17,23,0.42,0.57,27,13,0.68,0.33,8,32,0.2,0.8,40,0,1.0,0.0,35,5,0.88,0.12,21,19,0.53,0.47,14,26,0.35,0.65,14,26,0.35,0.65,19,21,0.47,0.53,12,28,0.3,0.7,32,8,0.8,0.2,700,300,0.56,0.24,N
big_char_203_A.png,A,,42,0,1.0,0.0,42,0,1.0,0.0,35,7,0.83,0.17,17,25,0.4,0.6,25,17,0.6,0.4,42,0,1.0,0.0,15,27,0.36,0.64,17,25,0.4,0.6,41,1,0.98,0.02,13,29,0.31,0.69,35,7,0.83,0.17,3,39,0.07,0.93,22,20,0.52,0.48,37,5,0.88,0.12,21,21,0.5,0.5,24,18,0.57,0.43,28,14,0.67,0.33,34,8,0.81,0.19,3,39,0.07,0.93,36,6,0.86,0.14,15,27,0.36,0.64,39,3,0.93,0.07,38,4,0.9,0.1,13,29,0.31,0.69,42,0,1.0,0.0,679,371,0.6,0.33,A
big_char_878_B.png,B,F,140,0,1.0,0.0,139,1,0.99,0.01,89,51,0.64,0.36,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,104,36,0.74,0.26,82,58,0.59,0.41,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,64,76,0.46,0.54,84,56,0.6,0.4,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,87,53,0.62,0.38,77,63,0.55,0.45,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,85,55,0.61,0.39,111,29,0.79,0.21,140,0,1.0,0.0,140,0,1.0,0.0,3022,478,0.79,0.12,B
big_char_651_R.png,R,,140,0,1.0,0.0,129,11,0.92,0.08,123,17,0.88,0.12,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,66,74,0.47,0.53,94,46,0.67,0.33,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,53,87,0.38,0.62,138,2,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,112,28,0.8,0.2,81,59,0.58,0.42,126,14,0.9,0.1,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,131,9,0.94,0.06,140,0,1.0,0.0,3153,347,0.81,0.09,R
big_char_697_C.png,C,C,133,7,0.95,0.05,140,0,1.0,0.0,127,13,0.91,0.09,140,0,1.0,0.0,140,0,1.0,0.0,131,9,0.94,0.06,85,55,0.61,0.39,95,45,0.68,0.32,138,2,0.99,0.01,140,0,1.0,0.0,136,4,0.97,0.03,80,60,0.57,0.43,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,139,1,0.99,0.01,124,16,0.89,0.11,85,55,0.61,0.39,101,39,0.72,0.28,140,0,1.0,0.0,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3193,307,0.81,0.08,C
big_char_730_A.png,A,A,48,0,1.0,0.0,48,0,1.0,0.0,32,16,0.67,0.33,19,29,0.4,0.6,38,10,0.79,0.21,48,0,1.0,0.0,31,17,0.65,0.35,20,28,0.42,0.58,43,5,0.9,0.1,19,29,0.4,0.6,47,1,0.98,0.02,12,36,0.25,0.75,24,24,0.5,0.5,20,28,0.42,0.58,27,21,0.56,0.44,21,27,0.44,0.56,39,9,0.81,0.19,48,0,1.0,0.0,23,25,0.48,0.52,36,12,0.75,0.25,38,10,0.79,0.21,48,0,1.0,0.0,48,0,1.0,0.0,25,23,0.52,0.48,45,3,0.94,0.06,847,353,0.69,0.29,A
big_char_362_P.png,P,,154,0,1.0,0.0,137,17,0.89,0.11,153,1,0.99,0.01,154,0,1.0,0.0,154,0,1.0,0.0,148,6,0.96,0.04,72,82,0.47,0.53,106,48,0.69,0.31,154,0,1.0,0.0,154,0,1.0,0.0,123,31,0.8,0.2,91,63,0.59,0.41,153,1,0.99,0.01,154,0,1.0,0.0,154,0,1.0,0.0,127,27,0.82,0.18,139,15,0.9,0.1,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,151,3,0.98,0.02,149,5,0.97,0.03,153,1,0.99,0.01,146,8,0.95,0.05,154,0,1.0,0.0,3542,308,0.92,0.08,P
big_char_58_L.png,L,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,108,32,0.77,0.23,134,6,0.96,0.04,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,86,54,0.61,0.39,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,78,62,0.56,0.44,74,66,0.53,0.47,75,65,0.54,0.46,138,2,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3213,287,0.84,0.07,L
