Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_94_O.png,O,S,391,0,1.00,0.00,333,58,0.85,0.15,391,0,1.00,0.00,368,23,0.94,0.06,267,124,0.68,0.32,369,22,0.94,0.06,391,0,1.00,0.00,331,60,0.85,0.15,385,6,0.98,0.02,3226,293,0.86,0.08
big_char_502_R.png,R,,106,34,0.76,0.24,64,76,0.46,0.54,113,27,0.81,0.19,48,92,0.34,0.66,92,48,0.66,0.34,140,0,1.00,0.00,84,56,0.60,0.40,92,48,0.66,0.34,102,38,0.73,0.27,841,419,0.65,0.32
big_char_638_T.png,T,,83,47,0.64,0.36,40,90,0.31,0.69,81,49,0.62,0.38,130,0,1.00,0.00,79,51,0.61,0.39,130,0,1.00,0.00,117,13,0.90,0.10,108,22,0.83,0.17,130,0,1.00,0.00,898,272,0.72,0.22
big_char_483_D.png,D,,401,31,0.93,0.07,364,68,0.84,0.16,421,11,0.97,0.03,351,81,0.81,0.19,293,139,0.68,0.32,432,0,1.00,0.00,421,11,0.97,0.03,425,7,0.98,0.02,432,0,1.00,0.00,3540,348,0.89,0.09
big_char_251_T.png,T,J,83,57,0.59,0.41,57,83,0.41,0.59,99,41,0.71,0.29,140,0,1.00,0.00,93,47,0.66,0.34,140,0,1.00,0.00,140,0,1.00,0.00,96,44,0.69,0.31,140,0,1.00,0.00,988,272,0.74,0.20
big_char_1162_G.png,G,,122,22,0.85,0.15,107,37,0.74,0.26,100,44,0.69,0.31,98,46,0.68,0.32,118,26,0.82,0.18,98,46,0.68,0.32,101,43,0.70,0.30,98,46,0.68,0.32,63,81,0.44,0.56,905,391,0.63,0.27
big_char_284_X.png,X,,76,24,0.76,0.24,100,0,1.00,0.00,73,27,0.73,0.27,74,26,0.74,0.26,47,53,0.47,0.53,74,26,0.74,0.26,57,43,0.57,0.43,54,46,0.54,0.46,100,0,1.00,0.00,655,245,0.64,0.24
big_char_338_Y.png,Y,,377,31,0.92,0.08,381,27,0.93,0.07,408,0,1.00,0.00,397,11,0.97,0.03,258,150,0.63,0.37,408,0,1.00,0.00,408,0,1.00,0.00,266,142,0.65,0.35,406,2,1.00,0.00,3309,363,0.87,0.10
big_char_135_Q.png,Q,,405,3,0.99,0.01,324,84,0.79,0.21,406,2,1.00,0.00,402,6,0.99,0.01,252,156,0.62,0.38,337,71,0.83,0.17,408,0,1.00,0.00,369,39,0.90,0.10,406,2,1.00,0.00,3309,363,0.86,0.09
big_char_817_U.png,U,,364,44,0.89,0.11,399,9,0.98,0.02,408,0,1.00,0.00,345,63,0.85,0.15,359,49,0.88,0.12,406,2,1.00,0.00,365,43,0.89,0.11,313,95,0.77,0.23,408,0,1.00,0.00,3367,305,0.88,0.08
big_char_867_K.png,K,K,79,53,0.60,0.40,96,36,0.73,0.27,111,21,0.84,0.16,60,72,0.45,0.55,130,2,0.98,0.02,132,0,1.00,0.00,82,50,0.62,0.38,87,45,0.66,0.34,89,43,0.67,0.33,866,322,0.69,0.26
big_char_688_J.png,J,Y,89,19,0.82,0.18,45,63,0.42,0.58,68,40,0.63,0.37,108,0,1.00,0.00,67,41,0.62,0.38,100,8,0.93,0.07,69,39,0.64,0.36,59,49,0.55,0.45,88,20,0.81,0.19,693,279,0.66,0.27
big_char_1250_H.png,H,,75,35,0.68,0.32,110,0,1.00,0.00,77,33,0.70,0.30,41,69,0.37,0.63,63,47,0.57,0.43,73,37,0.66,0.34,52,58,0.47,0.53,77,33,0.70,0.30,51,59,0.46,0.54,619,371,0.57,0.34
big_char_1296_Y.png,Y,,413,19,0.96,0.04,419,13,0.97,0.03,432,0,1.00,0.00,412,20,0.95,0.05,318,114,0.74,0.26,432,0,1.00,0.00,402,30,0.93,0.07,333,99,0.77,0.23,432,0,1.00,0.00,3593,295,0.92,0.08
big_char_1068_I.png,I,,6,2,0.75,0.25,2,6,0.25,0.75,5,3,0.62,0.38,8,0,1.00,0.00,0,8,0.00,1.00,0,8,0.00,1.00,8,0,1.00,0.00,7,1,0.88,0.12,2,6,0.25,0.75,38,34,0.34,0.30
big_char_504_T.png,T,,94,49,0.66,0.34,62,81,0.43,0.57,100,43,0.70,0.30,143,0,1.00,0.00,97,46,0.68,0.32,143,0,1.00,0.00,143,0,1.00,0.00,103,40,0.72,0.28,143,0,1.00,0.00,1028,259,0.76,0.19
big_char_1184_D.png,D,,30,12,0.71,0.29,22,20,0.52,0.48,16,26,0.38,0.62,41,1,0.98,0.02,42,0,1.00,0.00,36,6,0.86,0.14,42,0,1.00,0.00,37,5,0.88,0.12,22,20,0.52,0.48,288,90,0.66,0.21
big_char_889_A.png,A,,124,2,0.98,0.02,80,46,0.63,0.37,62,64,0.49,0.51,78,48,0.62,0.38,59,67,0.47,0.53,76,50,0.60,0.40,71,55,0.56,0.44,121,5,0.96,0.04,75,51,0.60,0.40,746,388,0.63,0.33
big_char_1412_C.png,C,C,75,25,0.75,0.25,47,53,0.47,0.53,81,19,0.81,0.19,61,39,0.61,0.39,100,0,1.00,0.00,100,0,1.00,0.00,72,28,0.72,0.28,62,38,0.62,0.38,67,33,0.67,0.33,665,235,0.69,0.24
big_char_291_C.png,C,F,408,0,1.00,0.00,372,36,0.91,0.09,408,0,1.00,0.00,344,64,0.84,0.16,379,29,0.93,0.07,408,0,1.00,0.00,383,25,0.94,0.06,353,55,0.87,0.13,408,0,1.00,0.00,3463,209,0.91,0.05
big_char_640_C.png,C,,426,6,0.99,0.01,366,66,0.85,0.15,409,23,0.95,0.05,353,79,0.82,0.18,394,38,0.91,0.09,432,0,1.00,0.00,383,49,0.89,0.11,331,101,0.77,0.23,418,14,0.97,0.03,3512,376,0.90,0.10
big_char_721_G.png,G,,98,23,0.81,0.19,89,32,0.74,0.26,97,24,0.80,0.20,73,48,0.60,0.40,69,52,0.57,0.43,49,72,0.40,0.60,111,10,0.92,0.08,80,41,0.66,0.34,66,55,0.55,0.45,732,357,0.67,0.33
big_char_498_G.png,G,S,141,27,0.84,0.16,117,51,0.70,0.30,133,35,0.79,0.21,103,65,0.61,0.39,71,97,0.42,0.58,92,76,0.55,0.45,168,0,1.00,0.00,159,9,0.95,0.05,111,57,0.66,0.34,1095,417,0.72,0.28
big_char_158_J.png,J,,412,20,0.95,0.05,350,82,0.81,0.19,425,7,0.98,0.02,414,18,0.96,0.04,343,89,0.79,0.21,432,0,1.00,0.00,384,48,0.89,0.11,346,86,0.80,0.20,430,2,1.00,0.00,3536,352,0.91,0.09
big_char_686_E.png,E,,85,47,0.64,0.36,83,49,0.63,0.37,91,41,0.69,0.31,78,54,0.59,0.41,81,51,0.61,0.39,93,39,0.70,0.30,81,51,0.61,0.39,88,44,0.67,0.33,130,2,0.98,0.02,810,378,0.66,0.31
big_char_1151_H.png,H,,52,47,0.53,0.47,99,0,1.00,0.00,62,37,0.63,0.37,37,62,0.37,0.63,53,46,0.54,0.46,33,66,0.33,0.67,62,37,0.63,0.37,67,32,0.68,0.32,37,62,0.37,0.63,502,389,0.51,0.40
big_char_515_K.png,K,,380,28,0.93,0.07,392,16,0.96,0.04,404,4,0.99,0.01,303,105,0.74,0.26,278,130,0.68,0.32,408,0,1.00,0.00,345,63,0.85,0.15,293,115,0.72,0.28,404,4,0.99,0.01,3207,465,0.83,0.12
big_char_404_F.png,F,,111,21,0.84,0.16,75,57,0.57,0.43,85,47,0.64,0.36,58,74,0.44,0.56,75,57,0.57,0.43,103,29,0.78,0.22,80,52,0.61,0.39,132,0,1.00,0.00,132,0,1.00,0.00,851,337,0.66,0.26
big_char_1343_P.png,P,P,61,23,0.73,0.27,51,33,0.61,0.39,41,43,0.49,0.51,28,56,0.33,0.67,55,29,0.65,0.35,55,29,0.65,0.35,36,48,0.43,0.57,84,0,1.00,0.00,84,0,1.00,0.00,495,261,0.60,0.32
big_char_1376_Y.png,Y,Y,386,22,0.95,0.05,345,63,0.85,0.15,408,0,1.00,0.00,400,8,0.98,0.02,256,152,0.63,0.37,408,0,1.00,0.00,398,10,0.98,0.02,292,116,0.72,0.28,408,0,1.00,0.00,3301,371,0.87,0.10
big_char_922_Y.png,Y,,390,24,0.94,0.06,373,41,0.90,0.10,414,0,1.00,0.00,391,23,0.94,0.06,240,174,0.58,0.42,414,0,1.00,0.00,373,41,0.90,0.10,313,101,0.76,0.24,414,0,1.00,0.00,3322,404,0.85,0.10
big_char_941_M.png,M,,402,6,0.99,0.01,386,22,0.95,0.05,397,11,0.97,0.03,352,56,0.86,0.14,224,184,0.55,0.45,359,49,0.88,0.12,402,6,0.99,0.01,342,66,0.84,0.16,407,1,1.00,0.00,3271,401,0.86,0.11
big_char_806_J.png,J,EF,414,0,1.00,0.00,340,74,0.82,0.18,398,16,0.96,0.04,414,0,1.00,0.00,324,90,0.78,0.22,414,0,1.00,0.00,405,9,0.98,0.02,322,92,0.78,0.22,412,2,1.00,0.00,3443,283,0.90,0.07
big_char_508_N.png,N,,99,45,0.69,0.31,126,18,0.88,0.12,121,23,0.84,0.16,74,70,0.51,0.49,124,20,0.86,0.14,101,43,0.70,0.30,106,38,0.74,0.26,76,68,0.53,0.47,82,62,0.57,0.43,909,387,0.65,0.28
big_char_607_A.png,A,,405,3,0.99,0.01,348,60,0.85,0.15,408,0,1.00,0.00,392,16,0.96,0.04,205,203,0.50,0.50,408,0,1.00,0.00,404,4,0.99,0.01,325,83,0.80,0.20,408,0,1.00,0.00,3303,369,0.85,0.10
big_char_684_P.png,P,O,107,3,0.97,0.03,68,42,0.62,0.38,55,55,0.50,0.50,59,51,0.54,0.46,59,51,0.54,0.46,65,45,0.59,0.41,52,58,0.47,0.53,110,0,1.00,0.00,110,0,1.00,0.00,685,305,0.61,0.27
big_char_578_P.png,P,T,398,16,0.96,0.04,275,139,0.66,0.34,377,37,0.91,0.09,401,13,0.97,0.03,268,146,0.65,0.35,414,0,1.00,0.00,391,23,0.94,0.06,407,7,0.98,0.02,414,0,1.00,0.00,3345,381,0.87,0.10
big_char_419_T.png,T,T,374,17,0.96,0.04,304,87,0.78,0.22,358,33,0.92,0.08,382,9,0.98,0.02,295,96,0.75,0.25,390,1,1.00,0.00,391,0,1.00,0.00,380,11,0.97,0.03,391,0,1.00,0.00,3265,254,0.87,0.07
big_char_139_K.png,K,K,102,66,0.61,0.39,132,36,0.79,0.21,144,24,0.86,0.14,58,110,0.35,0.65,137,31,0.82,0.18,167,1,0.99,0.01,145,23,0.86,0.14,120,48,0.71,0.29,121,47,0.72,0.28,1126,386,0.72,0.25
big_char_489_O.png,O,,421,11,0.97,0.03,358,74,0.83,0.17,432,0,1.00,0.00,418,14,0.97,0.03,291,141,0.67,0.33,388,44,0.90,0.10,431,1,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,3603,285,0.93,0.07
big_char_642_E.png,E,,427,5,0.99,0.01,378,54,0.88,0.12,430,2,1.00,0.00,429,3,0.99,0.01,261,171,0.60,0.40,413,19,0.96,0.04,423,9,0.98,0.02,340,92,0.79,0.21,431,1,1.00,0.00,3532,356,0.91,0.09
big_char_312_S.png,S,,109,21,0.84,0.16,79,51,0.61,0.39,71,59,0.55,0.45,97,33,0.75,0.25,67,63,0.52,0.48,124,6,0.95,0.05,86,44,0.66,0.34,75,55,0.58,0.42,95,35,0.73,0.27,803,367,0.65,0.30
big_char_1153_N.png,N,,111,43,0.72,0.28,136,18,0.88,0.12,151,3,0.98,0.02,71,83,0.46,0.54,128,26,0.83,0.17,107,47,0.69,0.31,121,33,0.79,0.21,96,58,0.62,0.38,96,58,0.62,0.38,1017,369,0.70,0.25
big_char_357_D.png,D,D,414,0,1.00,0.00,371,43,0.90,0.10,414,0,1.00,0.00,408,6,0.99,0.01,252,162,0.61,0.39,399,15,0.96,0.04,402,12,0.97,0.03,309,105,0.75,0.25,412,2,1.00,0.00,3381,345,0.87,0.09
big_char_585_T.png,T,,399,9,0.98,0.02,406,2,1.00,0.00,391,17,0.96,0.04,365,43,0.89,0.11,261,147,0.64,0.36,392,16,0.96,0.04,404,4,0.99,0.01,367,41,0.90,0.10,408,0,1.00,0.00,3393,279,0.89,0.07
big_char_1217_Y.png,Y,,92,48,0.66,0.34,117,23,0.84,0.16,98,42,0.70,0.30,106,34,0.76,0.24,102,38,0.73,0.27,79,61,0.56,0.44,117,23,0.84,0.16,107,33,0.76,0.24,80,60,0.57,0.43,898,362,0.67,0.27
big_char_1118_V.png,V,V,431,1,1.00,0.00,432,0,1.00,0.00,423,9,0.98,0.02,364,68,0.84,0.16,358,74,0.83,0.17,432,0,1.00,0.00,419,13,0.97,0.03,385,47,0.89,0.11,432,0,1.00,0.00,3676,212,0.95,0.05
big_char_359_K.png,K,,418,14,0.97,0.03,422,10,0.98,0.02,431,1,1.00,0.00,334,98,0.77,0.23,285,147,0.66,0.34,432,0,1.00,0.00,365,67,0.84,0.16,321,111,0.74,0.26,414,18,0.96,0.04,3422,466,0.86,0.12
big_char_26_W.png,W,,147,40,0.79,0.21,160,27,0.86,0.14,171,16,0.91,0.09,143,44,0.76,0.24,120,67,0.64,0.36,145,42,0.78,0.22,126,61,0.67,0.33,116,71,0.62,0.38,125,62,0.67,0.33,1253,430,0.72,0.25
big_char_623_D.png,D,,83,25,0.77,0.23,38,70,0.35,0.65,101,7,0.94,0.06,60,48,0.56,0.44,101,7,0.94,0.06,51,57,0.47,0.53,44,64,0.41,0.59,70,38,0.65,0.35,70,38,0.65,0.35,618,354,0.58,0.33
big_char_784_F.png,F,,100,32,0.76,0.24,90,42,0.68,0.32,84,48,0.64,0.36,34,98,0.26,0.74,85,47,0.64,0.36,119,13,0.90,0.10,71,61,0.54,0.46,132,0,1.00,0.00,132,0,1.00,0.00,847,341,0.66,0.26
big_char_1018_S.png,S,X,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,377,55,0.87,0.13,337,95,0.78,0.22,432,0,1.00,0.00,397,35,0.92,0.08,337,95,0.78,0.22,432,0,1.00,0.00,3608,280,0.91,0.07
big_char_37_H.png,H,,58,42,0.58,0.42,92,8,0.92,0.08,85,15,0.85,0.15,43,57,0.43,0.57,68,32,0.68,0.32,60,40,0.60,0.40,57,43,0.57,0.43,90,10,0.90,0.10,57,43,0.57,0.43,610,290,0.64,0.30
big_char_458_C.png,C,C,71,10,0.88,0.12,45,36,0.56,0.44,51,30,0.63,0.37,36,45,0.44,0.56,81,0,1.00,0.00,81,0,1.00,0.00,65,16,0.80,0.20,43,38,0.53,0.47,59,22,0.73,0.27,532,197,0.63,0.23
big_char_734_O.png,O,,414,0,1.00,0.00,362,52,0.87,0.13,414,0,1.00,0.00,414,0,1.00,0.00,272,142,0.66,0.34,344,70,0.83,0.17,414,0,1.00,0.00,408,6,0.99,0.01,414,0,1.00,0.00,3456,270,0.89,0.07
big_char_1060_S.png,S,,100,0,1.00,0.00,58,42,0.58,0.42,51,49,0.51,0.49,100,0,1.00,0.00,85,15,0.85,0.15,69,31,0.69,0.31,61,39,0.61,0.39,60,40,0.60,0.40,67,33,0.67,0.33,651,249,0.68,0.26
big_char_1339_A.png,A,A,99,0,1.00,0.00,60,39,0.61,0.39,52,47,0.53,0.47,58,41,0.59,0.41,42,57,0.42,0.58,42,57,0.42,0.58,44,55,0.44,0.56,99,0,1.00,0.00,54,45,0.55,0.45,550,341,0.56,0.35
big_char_1157_J.png,J,J,138,6,0.96,0.04,70,74,0.49,0.51,99,45,0.69,0.31,124,20,0.86,0.14,93,51,0.65,0.35,144,0,1.00,0.00,107,37,0.74,0.26,73,71,0.51,0.49,135,9,0.94,0.06,983,313,0.74,0.23
big_char_791_J.png,J,J,83,7,0.92,0.08,54,36,0.60,0.40,40,50,0.44,0.56,82,8,0.91,0.09,90,0,1.00,0.00,53,37,0.59,0.41,55,35,0.61,0.39,56,34,0.62,0.38,45,45,0.50,0.50,558,252,0.62,0.28
big_char_178_K.png,K,,119,37,0.76,0.24,140,16,0.90,0.10,124,32,0.79,0.21,66,90,0.42,0.58,108,48,0.69,0.31,155,1,0.99,0.01,117,39,0.75,0.25,104,52,0.67,0.33,118,38,0.76,0.24,1051,353,0.71,0.24
big_char_74_N.png,N,,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,327,81,0.80,0.20,303,105,0.74,0.26,406,2,1.00,0.00,334,74,0.82,0.18,252,156,0.62,0.38,408,0,1.00,0.00,3254,418,0.87,0.11
big_char_729_J.png,J,R,408,6,0.99,0.01,408,6,0.99,0.01,411,3,0.99,0.01,394,20,0.95,0.05,252,162,0.61,0.39,414,0,1.00,0.00,401,13,0.97,0.03,342,72,0.83,0.17,414,0,1.00,0.00,3444,282,0.89,0.07
big_char_970_S.png,S,,100,0,1.00,0.00,41,59,0.41,0.59,61,39,0.61,0.39,97,3,0.97,0.03,73,27,0.73,0.27,77,23,0.77,0.23,71,29,0.71,0.29,60,40,0.60,0.40,49,51,0.49,0.51,629,271,0.65,0.28
big_char_537_H.png,H,,51,49,0.51,0.49,100,0,1.00,0.00,72,28,0.72,0.28,44,56,0.44,0.56,51,49,0.51,0.49,32,68,0.32,0.68,53,47,0.53,0.47,64,36,0.64,0.36,61,39,0.61,0.39,528,372,0.53,0.38
big_char_963_Y.png,Y,Y,53,46,0.54,0.46,99,0,1.00,0.00,54,45,0.55,0.45,74,25,0.75,0.25,50,49,0.51,0.49,29,70,0.29,0.71,74,25,0.75,0.25,62,37,0.63,0.37,49,50,0.49,0.51,544,347,0.57,0.36
big_char_1302_P.png,P,,86,2,0.98,0.02,49,39,0.56,0.44,45,43,0.51,0.49,45,43,0.51,0.49,43,45,0.49,0.51,41,47,0.47,0.53,42,46,0.48,0.52,87,1,0.99,0.01,88,0,1.00,0.00,526,266,0.60,0.30
big_char_1337_Y.png,Y,EF,388,20,0.95,0.05,362,46,0.89,0.11,408,0,1.00,0.00,397,11,0.97,0.03,300,108,0.74,0.26,408,0,1.00,0.00,408,0,1.00,0.00,297,111,0.73,0.27,408,0,1.00,0.00,3376,296,0.88,0.08
big_char_1283_Q.png,Q,D,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,372,36,0.91,0.09,290,118,0.71,0.29,374,34,0.92,0.08,365,43,0.89,0.11,268,140,0.66,0.34,397,11,0.97,0.03,3290,382,0.85,0.10
big_char_351_U.png,U,J,59,31,0.66,0.34,90,0,1.00,0.00,59,31,0.66,0.34,51,39,0.57,0.43,90,0,1.00,0.00,51,39,0.57,0.43,68,22,0.76,0.24,44,46,0.49,0.51,41,49,0.46,0.54,553,257,0.62,0.29
big_char_397_D.png,D,,105,27,0.80,0.20,91,41,0.69,0.31,132,0,1.00,0.00,86,46,0.65,0.35,103,29,0.78,0.22,85,47,0.64,0.36,66,66,0.50,0.50,88,44,0.67,0.33,99,33,0.75,0.25,855,333,0.70,0.27
big_char_671_J.png,J,J,387,4,0.99,0.01,307,84,0.79,0.21,375,16,0.96,0.04,377,14,0.96,0.04,299,92,0.76,0.24,391,0,1.00,0.00,385,6,0.98,0.02,316,75,0.81,0.19,391,0,1.00,0.00,3228,291,0.86,0.08
big_char_439_B.png,B,,139,1,0.99,0.01,80,60,0.57,0.43,76,64,0.54,0.46,100,40,0.71,0.29,62,78,0.44,0.56,104,36,0.74,0.26,89,51,0.64,0.36,106,34,0.76,0.24,93,47,0.66,0.34,849,411,0.65,0.32
big_char_1082_C.png,C,C,117,27,0.81,0.19,110,34,0.76,0.24,121,23,0.84,0.16,103,41,0.72,0.28,144,0,1.00,0.00,144,0,1.00,0.00,105,39,0.73,0.27,107,37,0.74,0.26,100,44,0.69,0.31,1051,245,0.79,0.18
big_char_780_B.png,B,B,114,21,0.84,0.16,81,54,0.60,0.40,84,51,0.62,0.38,71,64,0.53,0.47,76,59,0.56,0.44,108,27,0.80,0.20,74,61,0.55,0.45,106,29,0.79,0.21,69,66,0.51,0.49,783,432,0.61,0.34
big_char_342_H.png,H,,67,41,0.62,0.38,108,0,1.00,0.00,69,39,0.64,0.36,39,69,0.36,0.64,61,47,0.56,0.44,58,50,0.54,0.46,67,41,0.62,0.38,96,12,0.89,0.11,45,63,0.42,0.58,610,362,0.57,0.34
big_char_755_Y.png,Y,,72,36,0.67,0.33,104,4,0.96,0.04,76,32,0.70,0.30,95,13,0.88,0.12,74,34,0.69,0.31,49,59,0.45,0.55,57,51,0.53,0.47,78,30,0.72,0.28,53,55,0.49,0.51,658,314,0.64,0.31
big_char_268_T.png,T,,414,0,1.00,0.00,414,0,1.00,0.00,411,3,0.99,0.01,399,15,0.96,0.04,251,163,0.61,0.39,382,32,0.92,0.08,414,0,1.00,0.00,365,49,0.88,0.12,414,0,1.00,0.00,3464,262,0.90,0.07
big_char_85_T.png,T,,92,58,0.61,0.39,74,76,0.49,0.51,87,63,0.58,0.42,150,0,1.00,0.00,107,43,0.71,0.29,150,0,1.00,0.00,129,21,0.86,0.14,141,9,0.94,0.06,150,0,1.00,0.00,1080,270,0.77,0.19
big_char_1292_N.png,N,,432,0,1.00,0.00,369,63,0.85,0.15,432,0,1.00,0.00,358,74,0.83,0.17,286,146,0.66,0.34,372,60,0.86,0.14,424,8,0.98,0.02,420,12,0.97,0.03,432,0,1.00,0.00,3525,363,0.91,0.09
big_char_992_C.png,C,,81,18,0.82,0.18,62,37,0.63,0.37,65,34,0.66,0.34,62,37,0.63,0.37,99,0,1.00,0.00,99,0,1.00,0.00,71,28,0.72,0.28,53,46,0.54,0.46,61,38,0.62,0.38,653,238,0.69,0.25
big_char_141_O.png,O,O,69,12,0.85,0.15,42,39,0.52,0.48,64,17,0.79,0.21,53,28,0.65,0.35,81,0,1.00,0.00,39,42,0.48,0.52,47,34,0.58,0.42,42,39,0.52,0.48,42,39,0.52,0.48,479,250,0.63,0.33
big_char_481_B.png,B,,413,1,1.00,0.00,318,96,0.77,0.23,414,0,1.00,0.00,339,75,0.82,0.18,253,161,0.61,0.39,414,0,1.00,0.00,377,37,0.91,0.09,338,76,0.82,0.18,414,0,1.00,0.00,3280,446,0.87,0.12
big_char_961_L.png,L,C,79,1,0.99,0.01,45,35,0.56,0.44,62,18,0.78,0.23,38,42,0.47,0.53,75,5,0.94,0.06,80,0,1.00,0.00,53,27,0.66,0.34,46,34,0.57,0.42,56,24,0.70,0.30,534,186,0.67,0.23
big_char_659_P.png,P,,81,7,0.92,0.08,41,47,0.47,0.53,24,64,0.27,0.73,32,56,0.36,0.64,64,24,0.73,0.27,80,8,0.91,0.09,39,49,0.44,0.56,88,0,1.00,0.00,88,0,1.00,0.00,537,255,0.63,0.30
big_char_738_T.png,T,,406,26,0.94,0.06,324,108,0.75,0.25,393,39,0.91,0.09,432,0,1.00,0.00,359,73,0.83,0.17,430,2,1.00,0.00,432,0,1.00,0.00,403,29,0.93,0.07,426,6,0.99,0.01,3605,283,0.91,0.07
big_char_50_N.png,N,,431,1,1.00,0.00,426,6,0.99,0.01,416,16,0.96,0.04,384,48,0.89,0.11,331,101,0.77,0.23,359,73,0.83,0.17,416,16,0.96,0.04,389,43,0.90,0.10,420,12,0.97,0.03,3572,316,0.91,0.08
big_char_856_T.png,T,,328,63,0.84,0.16,299,92,0.76,0.24,352,39,0.90,0.10,391,0,1.00,0.00,315,76,0.81,0.19,391,0,1.00,0.00,391,0,1.00,0.00,345,46,0.88,0.12,391,0,1.00,0.00,3203,316,0.87,0.09
big_char_104_Y.png,Y,C,386,46,0.89,0.11,405,27,0.94,0.06,408,24,0.94,0.06,388,44,0.90,0.10,289,143,0.67,0.33,432,0,1.00,0.00,376,56,0.87,0.13,339,93,0.78,0.22,430,2,1.00,0.00,3453,435,0.89,0.11
big_char_1326_P.png,P,P,388,3,0.99,0.01,331,60,0.85,0.15,386,5,0.99,0.01,334,57,0.85,0.15,288,103,0.74,0.26,391,0,1.00,0.00,343,48,0.88,0.12,391,0,1.00,0.00,391,0,1.00,0.00,3243,276,0.86,0.07
big_char_590_Y.png,Y,,365,67,0.84,0.16,369,63,0.85,0.15,432,0,1.00,0.00,403,29,0.93,0.07,286,146,0.66,0.34,432,0,1.00,0.00,423,9,0.98,0.02,345,87,0.80,0.20,431,1,1.00,0.00,3486,402,0.90,0.10
big_char_528_Y.png,Y,,96,58,0.62,0.38,148,6,0.96,0.04,110,44,0.71,0.29,147,7,0.95,0.05,110,44,0.71,0.29,72,82,0.47,0.53,100,54,0.65,0.35,117,37,0.76,0.24,82,72,0.53,0.47,982,404,0.66,0.27
big_char_691_N.png,N,Y,162,18,0.90,0.10,130,50,0.72,0.28,168,12,0.93,0.07,115,65,0.64,0.36,126,54,0.70,0.30,126,54,0.70,0.30,129,51,0.72,0.28,118,62,0.66,0.34,137,43,0.76,0.24,1211,409,0.73,0.25
big_char_1160_W.png,W,,112,38,0.75,0.25,133,17,0.89,0.11,111,39,0.74,0.26,113,37,0.75,0.25,96,54,0.64,0.36,99,51,0.66,0.34,106,44,0.71,0.29,74,76,0.49,0.51,99,51,0.66,0.34,943,407,0.68,0.29
big_char_1146_T.png,T,,368,40,0.90,0.10,358,50,0.88,0.12,402,6,0.99,0.01,327,81,0.80,0.20,326,82,0.80,0.20,407,1,1.00,0.00,374,34,0.92,0.08,404,4,0.99,0.01,408,0,1.00,0.00,3374,298,0.88,0.08
big_char_1103_T.png,T,,107,47,0.69,0.31,84,70,0.55,0.45,114,40,0.74,0.26,154,0,1.00,0.00,111,43,0.72,0.28,154,0,1.00,0.00,149,5,0.97,0.03,113,41,0.73,0.27,154,0,1.00,0.00,1140,246,0.80,0.17
big_char_657_H.png,H,,71,37,0.66,0.34,88,20,0.81,0.19,68,40,0.63,0.37,34,74,0.31,0.69,60,48,0.56,0.44,87,21,0.81,0.19,66,42,0.61,0.39,60,48,0.56,0.44,71,37,0.66,0.34,605,367,0.59,0.36
big_char_1213_K.png,K,K,70,60,0.54,0.46,119,11,0.92,0.08,100,30,0.77,0.23,52,78,0.40,0.60,91,39,0.70,0.30,129,1,0.99,0.01,70,60,0.54,0.46,86,44,0.66,0.34,98,32,0.75,0.25,815,355,0.66,0.29
big_char_1226_B.png,B,,389,2,0.99,0.01,311,80,0.80,0.20,391,0,1.00,0.00,327,64,0.84,0.16,264,127,0.68,0.32,391,0,1.00,0.00,365,26,0.93,0.07,288,103,0.74,0.26,391,0,1.00,0.00,3117,402,0.84,0.11
big_char_445_P.png,P,,404,28,0.94,0.06,318,114,0.74,0.26,408,24,0.94,0.06,384,48,0.89,0.11,296,136,0.69,0.31,432,0,1.00,0.00,380,52,0.88,0.12,432,0,1.00,0.00,428,4,0.99,0.01,3482,406,0.90,0.10
big_char_388_U.png,U,U,71,29,0.71,0.29,100,0,1.00,0.00,77,23,0.77,0.23,62,38,0.62,0.38,100,0,1.00,0.00,52,48,0.52,0.48,71,29,0.71,0.29,56,44,0.56,0.44,64,36,0.64,0.36,653,247,0.68,0.26
big_char_854_A.png,A,A,117,0,1.00,0.00,71,46,0.61,0.39,62,55,0.53,0.47,73,44,0.62,0.38,46,71,0.39,0.61,53,64,0.45,0.55,52,65,0.44,0.56,113,4,0.97,0.03,76,41,0.65,0.35,663,390,0.58,0.34
