Image,Letter,White_0_0,Black_0_0,White_0_1,Black_0_1,White_0_2,Black_0_2,White_0_3,Black_0_3,White_0_4,Black_0_4,White_1_0,Black_1_0,White_1_1,Black_1_1,White_1_2,Black_1_2,White_1_3,Black_1_3,White_1_4,Black_1_4,White_2_0,Black_2_0,White_2_1,Black_2_1,White_2_2,Black_2_2,White_2_3,Black_2_3,White_2_4,Black_2_4,White_3_0,Black_3_0,White_3_1,Black_3_1,White_3_2,Black_3_2,White_3_3,Black_3_3,White_3_4,Black_3_4,White_4_0,Black_4_0,White_4_1,Black_4_1,White_4_2,Black_4_2,White_4_3,Black_4_3,White_4_4,Black_4_4
little_char_1609.png,,11,4,15,0,13,2,10,5,3,12,12,3,15,0,10,5,14,1,13,2,12,3,15,0,7,8,15,0,11,4,11,4,9,6,7,8,11,4,14,1,12,3,7,8,7,8,14,1,15,0
little_char_474.png,v,4,0,4,0,4,0,4,0,3,1,3,1,3,1,4,0,4,0,1,3,2,2,1,3,4,0,1,3,1,3,4,0,0,4,1,3,1,3,4,0,4,0,2,2,1,3,4,0,4,0
little_char_1782.png,,4,0,3,1,4,0,4,0,4,0,4,0,2,2,3,1,2,2,0,4,4,0,2,2,2,2,1,3,0,4,4,0,3,1,2,2,3,1,2,2,2,2,1,3,4,0,4,0,4,0
little_char_299.png,o,4,0,4,0,3,1,2,2,3,1,3,1,1,3,1,3,2,2,0,4,2,2,0,4,4,0,4,0,1,3,3,1,0,4,2,2,2,2,1,3,4,0,3,1,2,2,2,2,4,0
little_char_1796.png,,19,1,20,0,12,8,15,5,15,5,20,0,19,1,4,16,13,7,18,2,20,0,20,0,10,10,14,6,18,2,20,0,18,2,10,10,15,5,18,2,12,8,15,5,8,12,15,5,13,7
little_char_528.png,a,4,0,4,0,4,0,3,1,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,4,0,0,4,4,0,4,0,3,1,2,2,0,4,4,0,1,3,1,3,2,2,0,4,3,1
little_char_1741.png,e,4,0,4,0,2,2,3,1,4,0,4,0,2,2,1,3,1,3,2,2,4,0,0,4,2,2,1,3,1,3,2,2,1,3,2,2,3,1,4,0,2,2,2,2,4,0,4,0,4,0
little_char_1027.png,e,13,2,15,0,15,0,15,0,15,0,12,3,15,0,12,3,15,0,15,0,15,0,9,6,5,10,15,0,15,0,15,0,8,7,12,3,15,0,15,0,15,0,10,5,9,6,15,0,15,0
little_char_1033.png,b,3,1,2,2,4,0,4,0,4,0,2,2,1,3,4,0,4,0,4,0,4,0,1,3,4,0,4,0,4,0,4,0,0,4,2,2,2,2,4,0,2,2,0,4,2,2,1,3,1,3
little_char_1755.png,de,15,0,15,0,14,1,15,0,14,1,15,0,15,0,12,3,15,0,15,0,15,0,15,0,8,7,15,0,15,0,15,0,7,8,4,11,15,0,15,0,15,0,8,7,4,11,14,1,15,0
little_char_514.png,s,4,0,4,0,2,2,2,2,2,2,4,0,2,2,1,3,2,2,2,2,4,0,4,0,1,3,3,1,4,0,2,2,2,2,2,2,1,3,4,0,4,0,2,2,2,2,4,0,4,0
little_char_266.png,,4,0,3,1,2,2,3,1,4,0,4,0,0,4,3,1,0,4,4,0,4,0,1,3,4,0,2,2,2,2,2,2,2,2,4,0,2,2,3,1,4,0,3,1,4,0,4,0,4,0
little_char_1769.png,v,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,1,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,2,0,0,2,0,2,2,0
little_char_931.png,a,4,0,2,2,2,2,3,1,4,0,2,2,1,3,2,2,0,4,4,0,3,1,0,4,0,4,0,4,2,2,4,0,4,0,4,0,4,0,0,4,4,0,0,4,2,2,2,2,0,4
little_char_1580.png,s,15,0,15,0,15,0,15,0,15,0,15,0,15,0,11,4,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,12,3,4,11,9,6,15,0,15,0,15,0,9,6,13,2,15,0
little_char_925.png,a,4,0,4,0,3,1,2,2,4,0,4,0,3,1,1,3,1,3,1,3,3,1,1,3,4,0,4,0,0,4,2,2,1,3,2,2,2,2,0,4,4,0,2,2,2,2,2,2,3,1
little_char_1594.png,z,6,0,4,2,2,4,3,3,6,0,6,0,4,2,5,1,1,5,6,0,5,1,2,4,1,5,2,4,3,3,4,2,1,5,6,0,5,1,5,1,5,1,2,4,2,4,3,3,5,1
little_char_1225.png,ef,12,3,15,0,15,0,13,2,15,0,12,3,15,0,11,4,5,10,15,0,13,2,15,0,10,5,6,9,15,0,12,3,15,0,15,0,8,7,15,0,12,3,15,0,12,3,12,3,15,0
little_char_1543.png,,4,0,2,2,2,2,3,1,4,0,2,2,2,2,3,1,1,3,3,1,1,3,3,1,4,0,4,0,0,4,3,1,0,4,2,2,2,2,1,3,4,0,4,0,2,2,2,2,4,0
little_char_1557.png,e,12,3,15,0,13,2,10,5,10,5,12,3,15,0,15,0,15,0,15,0,12,3,9,6,13,2,15,0,15,0,12,3,7,8,14,1,15,0,15,0,15,0,7,8,9,6,15,0,15,0
little_char_1231.png,g,3,0,3,0,2,1,1,2,1,2,3,0,1,2,0,3,2,1,0,3,3,0,2,1,1,2,0,3,0,3,3,0,3,0,2,1,0,3,1,2,3,0,3,0,1,2,1,2,3,0
little_char_1219.png,y,12,3,15,0,15,0,15,0,14,1,13,2,11,4,13,2,15,0,15,0,12,3,7,8,14,1,15,0,15,0,13,2,10,5,10,5,15,0,15,0,15,0,7,8,12,3,15,0,15,0
little_char_716.png,a,4,0,4,0,4,0,4,0,3,1,4,0,4,0,4,0,4,0,1,3,4,0,2,2,2,2,2,2,0,4,2,2,2,2,4,0,2,2,0,4,3,1,0,4,2,2,2,2,2,2
little_char_1218.png,b,4,0,2,2,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,3,1,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,4,0,1,3,0,4,0,4,1,3
little_char_1556.png,d,12,3,15,0,15,0,15,0,15,0,12,3,15,0,15,0,15,0,15,0,15,0,15,0,12,3,14,1,15,0,12,3,10,5,6,9,15,0,15,0,15,0,9,6,7,8,12,3,15,0
little_char_1230.png,,4,0,4,0,2,2,2,2,4,0,4,0,4,0,0,4,2,2,4,0,4,0,4,0,3,1,0,4,4,0,2,2,1,3,4,0,1,3,2,2,4,0,2,2,0,4,0,4,3,1
little_char_1224.png,,4,0,2,2,2,2,4,0,4,0,3,1,1,3,1,3,1,3,4,0,2,2,0,4,1,3,0,4,2,2,4,0,3,1,2,2,2,2,2,2,4,0,0,4,4,0,3,1,2,2
little_char_1542.png,,2,2,2,2,4,0,2,2,2,2,2,2,4,0,1,3,0,4,3,1,2,2,3,1,3,1,0,4,2,2,2,2,0,4,2,2,1,3,2,2,4,0,2,2,0,4,0,4,3,1
little_char_1595.png,,2,2,3,1,4,0,4,0,3,1,2,2,2,2,4,0,4,0,1,3,4,0,1,3,4,0,1,3,3,1,4,0,1,3,0,4,2,2,4,0,4,0,3,1,3,1,4,0,4,0
little_char_924.png,,15,0,14,1,12,3,10,5,10,5,15,0,15,0,15,0,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,11,4,15,0,15,0
little_char_1581.png,,6,0,3,3,6,0,6,0,6,0,3,3,3,3,6,0,6,0,4,2,3,3,2,4,3,3,0,6,2,4,4,2,0,6,3,3,5,1,6,0,6,0,4,2,4,2,3,3,2,4
little_char_267.png,c,4,0,4,0,2,2,2,2,3,1,4,0,1,3,1,3,2,2,3,1,3,1,0,4,4,0,4,0,4,0,2,2,1,3,4,0,4,0,4,0,3,1,2,2,4,0,4,0,4,0
little_char_1768.png,,14,1,12,3,10,5,10,5,10,5,15,0,14,1,15,0,15,0,15,0,15,0,8,7,15,0,9,6,15,0,15,0,10,5,14,1,8,7,15,0,15,0,10,5,4,11,13,2,15,0
little_char_515.png,,4,0,2,2,4,0,4,0,4,0,4,0,0,4,4,0,4,0,2,2,2,2,2,2,4,0,4,0,1,3,4,0,0,4,4,0,3,1,1,3,4,0,3,1,0,4,0,4,3,1
little_char_273.png,v,3,1,3,1,4,0,4,0,4,0,2,2,0,4,4,0,4,0,1,3,4,0,0,4,4,0,2,2,1,3,4,0,2,2,1,3,0,4,4,0,4,0,4,0,1,3,2,2,4,0
little_char_1032.png,,11,4,10,5,10,5,10,5,10,5,15,0,10,5,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,12,3,4,11,15,0,15,0,15,0
little_char_1754.png,,12,3,14,1,10,5,10,5,10,5,15,0,15,0,15,0,15,0,14,1,15,0,14,1,7,8,12,3,14,1,15,0,10,5,12,3,14,1,14,1,15,0,15,0,7,8,8,7,13,2
little_char_1740.png,,4,0,4,0,4,0,3,1,4,0,4,0,4,0,4,0,0,4,3,1,3,1,4,0,4,0,0,4,4,0,2,2,2,2,4,0,0,4,3,1,3,1,1,3,1,3,1,3,2,2
little_char_529.png,i,2,0,2,0,2,0,2,0,1,1,2,0,2,0,1,1,0,2,1,1,2,0,2,0,0,2,1,1,1,1,2,0,2,0,0,2,2,0,2,0,1,1,0,2,0,2,0,2,0,2
little_char_1026.png,a,11,4,10,5,10,5,10,5,10,5,15,0,15,0,13,2,15,0,15,0,15,0,15,0,9,6,14,1,15,0,15,0,9,6,5,10,15,0,15,0,15,0,6,9,5,10,15,0,15,0
little_char_298.png,n,2,0,2,0,2,0,2,0,1,1,2,0,1,1,1,1,0,2,1,1,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,1,1,1,1,2,0,2,0
little_char_1797.png,,6,0,5,1,2,4,4,2,6,0,6,0,0,6,4,2,0,6,3,3,5,1,1,5,1,5,0,6,4,2,6,0,6,0,6,0,0,6,5,1,4,2,1,5,4,2,1,5,6,0
little_char_1783.png,,3,0,3,0,3,0,3,0,3,0,3,0,2,1,0,3,2,1,2,1,3,0,2,1,0,3,0,3,1,2,3,0,3,0,1,2,3,0,3,0,3,0,3,0,1,2,3,0,3,0
little_char_313.png,e,15,0,15,0,15,0,15,0,15,0,15,0,8,7,10,5,15,0,15,0,15,0,10,5,8,7,15,0,14,1,15,0,10,5,14,1,15,0,15,0,15,0,5,10,13,2,15,0,15,0
little_char_461.png,j,2,0,2,0,2,0,2,0,1,1,2,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,2,0,0,2,2,0,1,1,2,0,2,0,1,1
little_char_1608.png,,4,2,5,1,6,0,6,0,6,0,3,3,3,3,6,0,6,0,6,0,3,3,3,3,5,1,3,3,3,3,3,3,1,5,1,5,4,2,0,6,4,2,1,5,6,0,6,0,2,4
little_char_307.png,y,6,0,6,0,4,2,6,0,6,0,3,3,5,1,2,4,6,0,6,0,4,2,3,3,1,5,4,2,6,0,6,0,1,5,2,4,1,5,2,4,6,0,6,0,6,0,5,1,3,3
little_char_1146.png,n,15,0,15,0,15,0,15,0,14,1,15,0,15,0,15,0,15,0,15,0,15,0,10,5,10,5,15,0,15,0,12,3,10,5,10,5,15,0,15,0,12,3,13,2,9,6,15,0,15,0
little_char_449.png,,12,3,15,0,15,0,15,0,15,0,12,3,15,0,15,0,15,0,15,0,12,3,9,6,15,0,15,0,15,0,5,10,6,9,15,0,15,0,15,0,6,9,10,5,15,0,15,0,15,0
little_char_1620.png,r,4,0,4,0,2,2,2,2,4,0,4,0,2,2,1,3,1,3,2,2,4,0,0,4,0,4,1,3,4,0,4,0,0,4,3,1,4,0,4,0,2,2,2,2,4,0,4,0,4,0
little_char_1152.png,e,4,0,4,0,2,2,3,1,4,0,4,0,1,3,2,2,0,4,4,0,2,2,0,4,1,3,2,2,4,0,1,3,0,4,2,2,2,2,2,2,4,0,3,1,2,2,2,2,2,2
little_char_1185.png,,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,10,5,13,2,15,0,15,0,12,3,7,8,12,3,15,0,15,0,14,1,9,6,15,0,15,0
little_char_1191.png,,2,0,1,1,1,1,1,1,1,1,2,0,0,2,0,2,2,0,2,0,2,0,1,1,0,2,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2
little_char_677.png,,4,0,4,0,4,0,2,2,3,1,4,0,2,2,0,4,1,3,2,2,2,2,2,2,4,0,4,0,4,0,2,2,1,3,4,0,4,0,4,0,4,0,3,1,1,3,0,4,1,3
little_char_111.png,h,3,0,3,0,3,0,1,2,2,1,3,0,3,0,1,2,0,3,3,0,3,0,2,1,0,3,3,0,2,1,3,0,0,3,0,3,1,2,2,1,3,0,1,2,2,1,3,0,3,0
little_char_1378.png,,6,0,6,0,5,1,2,4,5,1,6,0,6,0,0,6,3,3,1,5,6,0,3,3,3,3,6,0,2,4,5,1,1,5,2,4,4,2,5,1,5,1,4,2,0,6,3,3,4,2
little_char_663.png,,4,0,4,0,3,1,3,1,4,0,2,2,1,3,2,2,1,3,4,0,2,2,1,3,0,4,0,4,4,0,4,0,2,2,3,1,2,2,2,2,2,2,4,0,4,0,2,2,2,2
little_char_1422.png,p,4,0,4,0,4,0,3,1,4,0,4,0,1,3,0,4,0,4,3,1,4,0,0,4,2,2,0,4,4,0,2,2,1,3,0,4,3,1,4,0,2,2,1,3,4,0,4,0,4,0
little_char_893.png,,4,0,2,2,4,0,4,0,4,0,3,1,1,3,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,3,1,0,4,0,4,0,4,3,1
little_char_1344.png,,6,0,6,0,6,0,2,4,2,4,6,0,6,0,1,5,5,1,3,3,6,0,4,2,3,3,6,0,5,1,5,1,1,5,0,6,2,4,5,1,6,0,6,0,3,3,1,5,6,0
little_char_139.png,,15,0,15,0,15,0,15,0,15,0,15,0,11,4,15,0,15,0,15,0,15,0,9,6,13,2,12,3,15,0,15,0,12,3,4,11,14,1,15,0,15,0,15,0,5,10,14,1,15,0
little_char_1350.png,e,15,0,15,0,15,0,13,2,12,3,15,0,15,0,12,3,15,0,15,0,15,0,10,5,6,9,15,0,15,0,15,0,8,7,9,6,15,0,15,0,15,0,9,6,15,0,15,0,15,0
little_char_1436.png,,3,0,3,0,3,0,3,0,3,0,1,2,3,0,1,2,3,0,2,1,1,2,3,0,1,2,3,0,1,2,1,2,3,0,1,2,3,0,1,2,1,2,3,0,1,2,3,0,1,2
little_char_878.png,,4,0,4,0,3,1,2,2,4,0,4,0,0,4,1,3,1,3,2,2,4,0,0,4,3,1,2,2,3,1,2,2,1,3,4,0,2,2,3,1,4,0,4,0,4,0,3,1,3,1
little_char_688.png,,4,0,4,0,2,2,3,1,4,0,4,0,2,2,1,3,1,3,2,2,4,0,0,4,2,2,2,2,3,1,3,1,0,4,4,0,4,0,4,0,2,2,0,4,4,0,4,0,4,0
little_char_1387.png,,4,0,4,0,4,0,4,0,3,1,4,0,4,0,4,0,4,0,0,4,4,0,4,0,3,1,2,2,1,3,3,1,0,4,2,2,0,4,2,2,2,2,2,2,4,0,2,2,1,3
little_char_1393.png,,4,0,4,0,4,0,4,0,2,2,4,0,4,0,4,0,2,2,1,3,4,0,4,0,4,0,2,2,2,2,4,0,3,1,4,0,2,2,1,3,3,1,0,4,3,1,4,0,0,4
little_char_844.png,v,3,1,3,1,4,0,4,0,4,0,3,1,2,2,4,0,4,0,1,3,4,0,0,4,4,0,3,1,1,3,4,0,1,3,3,1,0,4,4,0,4,0,2,2,0,4,3,1,4,0
little_char_14.png,,4,0,4,0,2,2,3,1,4,0,4,0,1,3,2,2,2,2,0,4,3,1,2,2,4,0,4,0,2,2,4,0,0,4,2,2,2,2,1,3,4,0,4,0,2,2,2,2,3,1
little_char_868.png,c,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,2,12,3,15,0,15,0,15,0,8,7,10,5,15,0,15,0,15,0,9,6,15,0,15,0
little_char_698.png,,3,1,3,1,3,1,3,1,4,0,2,2,3,1,2,2,0,4,4,0,2,2,0,4,1,3,1,3,2,2,4,0,4,0,4,0,2,2,2,2,0,4,4,0,4,0,4,0,2,2
little_char_28.png,,4,0,3,1,0,4,2,2,4,0,4,0,0,4,3,1,1,3,2,2,2,2,0,4,2,2,0,4,3,1,2,2,0,4,2,2,3,1,4,0,2,2,0,4,4,0,4,0,4,0
little_char_1397.png,f,2,0,2,0,2,0,1,1,1,1,2,0,2,0,2,0,0,2,1,1,2,0,1,1,0,2,1,1,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0
little_char_883.png,x,4,0,4,0,4,0,4,0,2,2,4,0,2,2,4,0,1,3,2,2,4,0,1,3,0,4,3,1,4,0,4,0,1,3,0,4,3,1,4,0,3,1,1,3,3,1,1,3,4,0
little_char_1432.png,,5,1,2,4,3,3,2,4,3,3,6,0,5,1,4,2,0,6,0,6,6,0,5,1,0,6,3,3,2,4,6,0,3,3,2,4,6,0,4,2,6,0,3,3,2,4,2,4,0,6
little_char_1354.png,s,4,0,3,1,2,2,1,3,3,1,4,0,1,3,1,3,0,4,3,1,2,2,1,3,2,2,4,0,4,0,4,0,0,4,2,2,2,2,2,2,3,1,4,0,2,2,2,2,3,1
little_char_1340.png,e,12,3,15,0,15,0,15,0,14,1,12,3,15,0,15,0,15,0,15,0,11,4,7,8,15,0,15,0,15,0,6,9,11,4,15,0,15,0,15,0,9,6,6,9,14,1,15,0,15,0
little_char_897.png,,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,7,8,8,7,15,0,15,0,15,0,6,9,7,8,15,0,15,0,15,0,12,3,11,4,15,0,15,0
little_char_1817.png,,6,0,4,2,4,2,6,0,3,3,5,1,2,4,1,5,2,4,1,5,3,3,4,2,4,2,4,2,2,4,3,3,4,2,4,2,5,1,2,4,6,0,6,0,6,0,6,0,5,1
little_char_303.png,x,4,0,4,0,4,0,2,2,4,0,3,1,1,3,1,3,1,3,4,0,4,0,2,2,0,4,4,0,4,0,4,0,1,3,1,3,1,3,4,0,4,0,1,3,4,0,3,1,3,1
little_char_1618.png,,15,0,13,2,12,3,10,5,10,5,15,0,12,3,15,0,15,0,15,0,15,0,9,6,12,3,12,3,15,0,15,0,8,7,8,7,14,1,15,0,15,0,10,5,8,7,15,0,15,0
little_char_471.png,x,4,0,2,2,4,0,3,1,4,0,4,0,2,2,1,3,0,4,3,1,4,0,2,2,0,4,4,0,4,0,3,1,1,3,1,3,3,1,4,0,3,1,2,2,2,2,2,2,4,0
little_char_317.png,,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,5,1,6,0,6,0,6,0,6,0,3,3,4,2,1,5,2,4,2,4,2,4,5,1,3,3,3,3,4,2,1,5
little_char_1156.png,,15,0,12,3,10,5,10,5,10,5,15,0,15,0,15,0,15,0,15,0,15,0,9,6,14,1,15,0,15,0,15,0,10,5,11,4,14,1,15,0,15,0,6,9,6,9,15,0,15,0
little_char_1630.png,s,4,0,2,2,2,2,2,2,2,2,2,2,0,4,1,3,2,2,3,1,4,0,3,1,0,4,3,1,4,0,2,2,3,1,4,0,1,3,3,1,3,1,0,4,0,4,0,4,3,1
little_char_1624.png,,6,0,5,1,4,2,4,2,4,2,4,2,2,4,3,3,0,6,5,1,5,1,1,5,1,5,1,5,6,0,6,0,6,0,0,6,5,1,6,0,6,0,5,1,3,3,6,0,6,0
little_char_1142.png,,10,5,10,5,10,5,10,5,10,5,15,0,15,0,12,3,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0,15,0,8,7,15,0,15,0
little_char_288.png,s,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,3,12,14,1,15,0,15,0,12,3,7,8,13,2,15,0,15,0
little_char_1787.png,,4,0,3,1,4,0,4,0,4,0,2,2,0,4,4,0,4,0,4,0,3,1,0,4,3,1,4,0,2,2,4,0,0,4,2,2,3,1,0,4,4,0,3,1,0,4,1,3,3,1
little_char_1793.png,,19,1,10,10,4,16,13,7,12,8,20,0,12,8,13,7,19,1,16,4,16,4,10,10,8,12,20,0,16,4,20,0,20,0,9,11,20,0,16,4,15,5,15,5,13,7,15,5,12,8
little_char_511.png,n,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,1,0,2,2,0,2,0,0,2,0,2,2,0,2,0,0,2,0,2,1,1,2,0,2,0,0,2,0,2,2,0,2,0
little_char_505.png,p,2,0,2,0,2,0,1,1,1,1,2,0,1,1,0,2,0,2,0,2,2,0,0,2,0,2,0,2,0,2,2,0,0,2,0,2,1,1,1,1,2,0,0,2,0,2,2,0,2,0
little_char_263.png,y,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,14,1,9,6,14,1,15,0,15,0,15,0,4,11,9,6,15,0,15,0,15,0,13,2,10,5,15,0,15,0
little_char_1744.png,v,4,2,4,2,6,0,6,0,6,0,4,2,0,6,6,0,5,1,0,6,6,0,2,4,3,3,3,3,3,3,6,0,6,0,2,4,0,6,5,1,6,0,6,0,5,1,4,2,6,0
little_char_539.png,y,4,0,2,2,2,2,3,1,4,0,2,2,1,3,1,3,0,4,3,1,4,0,1,3,2,2,0,4,2,2,4,0,4,0,4,0,4,0,0,4,4,0,3,1,1,3,1,3,0,4
little_char_1750.png,,5,1,6,0,6,0,6,0,6,0,2,4,6,0,2,4,6,0,2,4,3,3,6,0,1,5,6,0,3,3,4,2,4,2,1,5,2,4,2,4,5,1,2,4,5,1,4,2,5,1
little_char_1036.png,a,4,0,4,0,4,0,4,0,3,1,4,0,4,0,4,0,4,0,2,2,4,0,4,0,4,0,4,0,2,2,4,0,2,2,0,4,0,4,1,3,2,2,2,2,4,0,3,1,1,3
little_char_908.png,t,4,0,4,0,2,2,3,1,4,0,4,0,4,0,1,3,4,0,4,0,3,1,2,2,0,4,2,2,0,4,3,1,2,2,1,3,4,0,4,0,4,0,2,2,2,2,4,0,4,0
little_char_1585.png,d,4,0,4,0,4,0,1,3,4,0,1,3,4,0,2,2,0,4,2,2,2,2,2,2,3,1,0,4,2,2,2,2,0,4,4,0,1,3,2,2,2,2,1,3,0,4,0,4,4,0
little_char_920.png,a,8,7,10,5,10,5,10,5,10,5,15,0,15,0,15,0,15,0,15,0,15,0,15,0,8,7,15,0,15,0,15,0,8,7,8,7,15,0,15,0,13,2,11,4,7,8,14,1,15,0
little_char_1591.png,,4,0,4,0,4,0,3,1,4,0,4,0,2,2,0,4,1,3,1,3,3,1,0,4,2,2,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0
little_char_707.png,e,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,2,15,0,15,0,15,0,9,6,4,11,13,2,15,0,15,0,7,8,11,4,15,0,15,0,15,0,12,3,7,8,13,2,15,0
little_char_1546.png,,4,0,4,0,3,1,4,0,4,0,2,2,2,2,1,3,1,3,4,0,3,1,1,3,3,1,0,4,4,0,4,0,3,1,0,4,0,4,4,0,4,0,4,0,4,0,2,2,3,1
little_char_1220.png,,14,1,11,4,10,5,10,5,10,5,15,0,15,0,15,0,15,0,15,0,13,2,11,4,15,0,15,0,15,0,12,3,3,12,12,3,15,0,15,0,14,1,3,12,12,3,15,0,15,0
little_char_1234.png,p,6,0,3,3,5,1,5,1,6,0,6,0,0,6,0,6,0,6,4,2,6,0,0,6,4,2,5,1,6,0,3,3,3,3,6,0,6,0,6,0,4,2,4,2,6,0,6,0,6,0
little_char_1552.png,a,15,0,15,0,15,0,15,0,15,0,15,0,14,1,15,0,15,0,15,0,15,0,7,8,8,7,15,0,15,0,15,0,8,7,8,7,15,0,15,0,15,0,7,8,4,11,12,3,15,0
little_char_1235.png,u,15,0,15,0,15,0,15,0,15,0,14,1,15,0,15,0,15,0,15,0,11,4,11,4,15,0,15,0,15,0,10,5,9,6,15,0,15,0,15,0,14,1,8,7,15,0,15,0,15,0
little_char_1553.png,b,15,0,14,1,15,0,15,0,13,2,15,0,9,6,15,0,15,0,15,0,15,0,11,4,15,0,15,0,15,0,15,0,7,8,5,10,14,1,15,0,15,0,10,5,5,10,14,1,15,0
little_char_1547.png,s,4,0,4,0,3,1,2,2,3,1,4,0,3,1,0,4,1,3,2,2,4,0,4,0,1,3,1,3,4,0,4,0,4,0,4,0,3,1,1,3,2,2,2,2,2,2,2,2,0,4
little_char_1221.png,a,4,0,4,0,2,2,2,2,3,1,3,1,0,4,2,2,2,2,0,4,2,2,2,2,4,0,4,0,0,4,4,0,0,4,2,2,1,3,1,3,4,0,3,1,2,2,4,0,1,3
little_char_712.png,,6,0,6,0,3,3,2,4,4,2,6,0,1,5,5,1,2,4,0,6,5,1,2,4,4,2,5,1,6,0,5,1,1,5,4,2,3,3,6,0,6,0,3,3,3,3,6,0,6,0
little_char_1590.png,,3,1,4,0,3,1,3,1,4,0,1,3,2,2,3,1,2,2,4,0,3,1,1,3,2,2,0,4,4,0,4,0,3,1,2,2,0,4,4,0,4,0,3,1,4,0,2,2,2,2
little_char_538.png,a,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,2,2,0,2,0,0,2,0,2,0,2,2,0,1,1,0,2,2,0,2,0,2,0,1,1,0,2,2,0,2,0,2,0
little_char_1037.png,m,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,8,7,8,7,9,6,15,0,15,0,9,6,6,9,11,4,14,1,15,0,11,4,13,2,12,3,15,0
little_char_1023.png,,4,0,4,0,2,2,2,2,2,2,4,0,4,0,3,1,0,4,3,1,4,0,4,0,4,0,2,2,2,2,2,2,1,3,2,2,1,3,2,2,4,0,2,2,2,2,3,1,4,0
little_char_1745.png,s,5,1,4,2,6,0,4,2,5,1,6,0,1,5,4,2,1,5,3,3,6,0,6,0,4,2,3,3,3,3,6,0,3,3,6,0,6,0,0,6,6,0,3,3,3,3,3,3,2,4
little_char_504.png,o,4,0,4,0,3,1,4,0,4,0,3,1,1,3,1,3,1,3,4,0,2,2,2,2,4,0,1,3,3,1,2,2,2,2,4,0,2,2,2,2,4,0,2,2,2,2,2,2,4,0
little_char_262.png,r,4,0,4,0,2,2,4,0,4,0,4,0,1,3,2,2,0,4,3,1,4,0,0,4,2,2,0,4,3,1,2,2,1,3,3,1,4,0,4,0,2,2,2,2,4,0,4,0,4,0
little_char_1779.png,,2,0,2,0,1,1,2,0,2,0,0,2,0,2,1,1,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,2,0,1,1
little_char_1792.png,a,11,4,10,5,10,5,10,5,10,5,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,11,4,13,2,15,0,9,6,5,10,12,3,12,3,15,0,6,9,5,10,10,5,13,2
little_char_289.png,,3,1,3,1,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,4,0,3,1,0,4,3,1,2,2,2,2,0,4,3,1,4,0,0,4,1,3,1,3,2,2
little_char_1786.png,,4,0,4,0,3,1,3,1,4,0,4,0,2,2,0,4,0,4,1,3,4,0,4,0,3,1,0,4,3,1,3,1,2,2,1,3,0,4,0,4,3,1,1,3,0,4,4,0,4,0
little_char_7.png,f,6,0,6,0,5,1,2,4,2,4,6,0,6,0,1,5,6,0,1,5,6,0,6,0,3,3,6,0,6,0,4,2,2,4,2,4,3,3,6,0,6,0,6,0,0,6,6,0,6,0
little_char_1625.png,,6,0,6,0,6,0,3,3,6,0,6,0,6,0,4,2,0,6,6,0,4,2,3,3,3,3,1,5,4,2,6,0,6,0,6,0,1,5,4,2,6,0,6,0,4,2,4,2,6,0
